label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,Blank1,Blank2,Blank3,Bleached_Hot_Day0_1,Bleached_Hot_Day0_2,Bleached_Hot_Day0_3,Bleached_Hot_Day0_4,Bleached_Hot_Day0_5,Bleached_Hot_Day37_1,Bleached_Hot_Day37_2,Bleached_Hot_Day37_3,Bleached_Hot_Day37_4,Bleached_Hot_Day37_5,Bleached_Hot_Day52_1,Bleached_Hot_Day52_2,Bleached_Hot_Day52_3,Bleached_Hot_Day52_4,Bleached_Hot_Day52_5,Control_Ambient_Day0_1,Control_Ambient_Day0_2,Control_Ambient_Day0_3,Control_Ambient_Day0_4,Control_Ambient_Day0_5,Control_Ambient_Day37_1,Control_Ambient_Day37_2,Control_Ambient_Day37_3,Control_Ambient_Day37_4,Control_Ambient_Day37_5,Control_Ambient_Day52_1,Control_Ambient_Day52_2,Control_Ambient_Day52_3,Control_Ambient_Day52_4,Control_Ambient_Day52_5,Mortality_Hot_Day0_1,Mortality_Hot_Day0_2,Mortality_Hot_Day0_3,Mortality_Hot_Day0_4,Mortality_Hot_Day0_5,Mortality_Hot_Day37_1,Mortality_Hot_Day37_2,Mortality_Hot_Day37_3,Mortality_Hot_Day37_4,Mortality_Hot_Day37_5,Mortality_Hot_Day52_1,Mortality_Hot_Day52_2,Mortality_Hot_Day52_3,Mortality_Hot_Day52_4,Mortality_Hot_Day52_5
,61,61,45,300.123169,6.493,0.856238,[M+H]+,,Feature 72,Feature 72,,0.003,2.237032,300.123169,0,0,0,1336093.5,2824770.25,3015932,4594602.5,4526028,1171050.38,569770.19,2040695.38,3611824.25,1711484,912110.56,132276.3,310374.16,1104160.38,1127529.12,3169785.75,2742252.25,2268422.75,3456745.75,1592222.12,2805763.25,2515467,1657440.62,660998.31,1480200,2714708.25,1517762.38,2969463.25,1865354,1660822.38,2920894,1658404.5,2830044.75,1962232.62,954207.44,1198492.12,857949.06,474291.97,743840,417365.03,422131.97,1038827.69,1663400.62,412042.66,165673.67
,13,13,45,301.259033,1.961,0.854429,[M+H]+,,Feature 73,Feature 73,,0.028,2.025998,301.259033,0,0,0,38085.22,84977.07,44576.64,178478.2,31252.62,257427.73,141415.3,216466.17,308268.22,54791.58,194929.67,277075.53,105955.12,283454.91,102746.16,70973.84,22910.54,47812.33,16867.83,17898.43,221861.2,41231.3,25961.05,44233.94,22719.83,119475.77,70636.54,32872.46,15483.6,43662.21,11332.01,21278.62,22707.28,20967.54,20015.24,56627.92,67628.38,87510.68,77696.3,251429.69,84687.34,5096916,74726.02,218898.5,134472.17
,14,14,45,302.138855,6.51,0.855562,[M+H]+,,Feature 74,Feature 74,,0.006,1.919094,302.138855,0,0,0,685028.44,1138179.88,1281794.25,2534187.75,1239364.62,735373.19,137918.64,724245,1585729,394295.16,628991.88,13679.96,65788.52,414261.09,275629.75,1232804.25,1551724.88,1675584.12,1831830.88,945984,1112748.62,1369019.5,1182427.88,230148.95,897791.31,1325783.5,500220.16,1252609.62,916133.69,851426.69,977896.81,1096779.38,1151784.62,1355434.62,537752.06,311500.69,456611.84,265167.09,385493.91,270414.66,89681.13,665776.56,669375.06,229034.17,120892.81
,15,15,44,308.196167,12.553,0.849106,[M+H]+,,Feature 75,Feature 75,,0.001,1.485297,308.196167,0,0,1717.4,37926.86,160205.92,95306.69,134040.31,79631.29,406671.34,256844.39,205422.94,398754.09,923092.81,213024.77,333990.84,744630.69,198657.12,174504.7,253793.39,55606.39,165703.67,119815.32,55108.56,1542559.38,308994.97,238745.58,170608.36,86953.06,392623,202422.98,217466.45,411765.97,150233.27,59076.12,75931.44,38587.3,77566.23,51517.42,582690.06,415831.38,94038.66,834021.31,656977.06,214830.89,575354.19,125528.24,2596425,506241.66
,16,16,45,311.102692,6.467,0.834906,[M+H]+,,Feature 76,Feature 76,,0.003,2.256177,311.102692,0,0,0,7158694,7191422.5,7265114.5,3892876.75,7867006.5,6294433.5,2412306.25,5696414,4403793.5,2534721,5275169.5,495495.09,1243008.12,1336684.38,988848.94,8720808,11220472,7089914,11529291,9980153,7153997.5,13568531,6954373.5,3710451.25,11596120,7896926,12089048,7675449.5,7663532,8084020,7256766.5,8117905.5,6533816,5982430.5,8651888,2149525.25,4620960.5,1641015.5,4906455.5,3323121,929876,4007707.25,2533847,1680368,1887138
,17,17,44,315.017609,6.493,0.856032,[M+H]+,,Feature 77,Feature 77,,0.005,2.131263,315.017609,4646.17,3910.85,3475.95,1056904.5,1152201.88,1283460.5,1350355.88,1063912.88,350950.5,156483.5,481887.41,643580.94,236419.39,220525.67,8074.85,51751.14,51982.05,59497.97,955509,1759952.62,1165137.62,1384815.88,1088724.62,757078.81,854412.56,900312.19,402514.09,1187724.5,1040256.5,602421,946896.69,978157.19,866141.75,908865.25,1280449.75,732810.44,898323,741504.5,115257.02,156395.92,55937.2,352132,120487.31,33857.57,199703.45,166950.64,32249.6,21248.38
,18,18,44,315.274628,1.924,0.856621,[M+H]+,,Feature 78,Feature 78,,0.038,2.419914,315.274628,0,0,0,47091.06,87365.93,32131.15,61878.66,36801.46,586186.25,345178.62,933985,687208.69,94975.66,245803.56,517740.22,202484.58,445983.62,218793.56,84830.12,21532.27,60986.44,9580.85,13982.98,263805.47,34004.39,43380.54,24905.54,60173.22,232785.62,155356.59,51958.78,32892.15,65969.68,13424.66,23660.49,31941.91,28346.45,16982.24,74187.94,130240.9,204509.38,168204.81,147255.81,187802.55,6463994,113257.49,350643.09,246134.8
,19,19,45,321.034882,6.458,0.856081,[M+H]+,,Feature 79,Feature 79,,0.001,1.520958,321.034882,0,0,0,888452.31,2040102.38,3957863.25,2779241,1795341.12,468214.16,155073.08,623901.44,1630157.88,350935.34,486924.38,52097.59,56972.44,276680,165959.3,973397.75,1793092.88,1762691.5,1746230.62,1059058.62,1632030.88,1539935.38,1449649.38,410136.59,1114269.88,1991508.62,524534.19,1785898.5,1514732.38,1484431.38,1129758.62,1852053.5,1531412,1370819.5,675104.06,390309.97,600367.69,166243.23,518221.66,251048.31,92999.78,541431.5,507637,243979.64,84137.51
,74,74,46,127.097786,11.38,0.858559,[M+H]+,,Feature 8,Feature 8,,0.021,4.74217,127.097786,7115.4,2063.7,26987.65,309066.66,428551.38,600609.12,473492,646610.56,6760326,4871638.5,4955275.5,4668716,6604245.5,9513834,5584658.5,7863081.5,4840392.5,4412561.5,1734034.38,484241,818028.56,3398380.25,1265329.5,2545183.5,803936.19,648761.56,2166950.25,527976.94,1897385,385147.38,599770.62,2725658.75,511865.62,919351.31,568002.69,750959.81,537883.69,794828,7455817.5,7839453.5,5668217.5,5801173.5,9440752,5041626.5,10754449,8629717,9305881,6952893.5
,20,20,45,321.177765,4.113,0.857868,[M+H]+,,Feature 80,Feature 80,,0.195,1.615299,321.177765,0,0,0,3619834,1854221.88,648101.19,962369.06,1928613.62,538388,298512.25,974152.69,816126.06,180331.69,330927.66,361425.38,877904.19,1043274.81,312521.16,513528,971490.25,604960.69,1050571,630234.69,232418.52,1060299.12,596858.06,129040.66,746138,463940.41,703131.81,579838.5,535388.75,614931.06,357363.72,535123.94,227834.42,465700,224377.61,335771.78,549944.31,341899.69,435974.72,261965.25,182622,554876.06,203844.3,930038.25,242522.02
,27,27,37,329.290375,1.941,0.856453,[M+H]+,,Feature 81,Feature 81,,0.02,1.482827,329.290375,0,0,0,10763.32,40501.24,21133.73,9348.43,13535.25,939038,266385.34,865252.56,896616.81,135157.44,101652.66,218297.44,90097.25,172126,120391.25,35755.24,15627.43,23791.83,3307.71,2873.6,69049.02,30507.48,20761.14,3370.17,8427.46,104478.52,60095.31,13053.04,6906.42,14646.8,4384.81,7968.25,23488.15,3769.82,3098.58,46498.53,81015.21,186778.61,106241.32,71933.34,82126.05,2965688.25,50189.27,160593.64,107062.2
,122,122,27,343.306305,1.933,0.856359,[M+H]+,,Feature 82,Feature 82,,0.027,0.444466,343.306305,0,0,0,0,30198.59,6008.03,36063.96,4536.75,710474.81,132352.89,461186.88,925135,115796.28,39861.04,92294.82,42462.4,61464.55,47272.75,3861.02,3955.14,2869.78,0,0,34801.25,14673.39,15448.01,3764.25,4234.78,45816.8,47851.98,3796.38,4784.01,6534.17,0,3673.73,0,0,3023.08,38926.31,28245.81,157838.11,70561.59,167641.88,29629.75,840496.44,14943.69,80878.27,51703.73
,22,22,37,373.072327,6.485,0.856093,[M+H]+,,Feature 83,Feature 83,,0.001,0.490804,373.072327,0,0,0,2524031.75,4692902,5896865.5,5603597.5,4047811,550236.56,117998.68,967870.44,2554957.5,394006.16,239945.05,0,0,44947.64,0,2332690.75,4123163,3194123,4524414.5,3002296,2875597.75,2998582.75,3092733,1004302.5,2759203,1873600.62,1522202.62,3174200,3269728.25,2954184.75,3133074.75,3928020.75,3755922.75,3547798.25,1817919,67132.47,524295.5,14886.18,712961.25,15551.83,0,317401.59,272173.84,13613.16,0
,23,23,43,392.285858,4.766,0.85816,[M+H]+,,Feature 84,Feature 84,,0.042,0.777942,392.285858,17602.96,17345.58,18164.27,40977.56,63741.84,126847.85,81686.37,88570.84,587214.44,865091.31,851985.5,680019.56,1614126.5,1842422.5,506959.62,1638561.62,851436.56,1603815.12,135995.12,113736.82,142733.23,500567.88,337508.91,11146,156911.48,214767.77,937599.69,98561.84,130479.09,26219.7,140829.58,898004.25,160107.55,148191.91,182709.55,132303.38,158281.64,314862.12,1759234.38,1912645.5,1253140.62,1732255.88,1716429.38,1268539.62,1743478,1593937.38,2873823.25,2482914.75
,24,24,45,393.105591,6.466,0.856104,[M+H]+,,Feature 85,Feature 85,,0.002,1.785533,393.105591,0,0,0,2163917.75,2670174,2796929.75,1291126.38,2620672.25,2290744,840266.06,2047069,1545894.62,964071.75,1727274.88,180031.02,483100.72,600766.31,410844.34,2693981,3559941.25,2104455.25,3775683,3242553.25,2526854.25,4542093.5,2445535.25,1414638.38,3746109.25,2510126,3541663.75,2694468.75,2792355.25,2827810,2155310.25,2536657.75,2079989.88,2086085.38,3019055.75,919599.5,1728510.38,603133.56,1703677,1169307.12,311116.5,1377340.12,985403.56,707278.25,557951.19
,123,123,40,397.02063,6.489,0.856072,[M+H]+,,Feature 86,Feature 86,,0.003,1.69106,397.02063,0,0,0,459420.97,671705.25,852361.19,792763.69,484932.09,199423.19,64097,237861.58,393468.75,128522.74,143649.89,0,17701.16,20075.71,27848.78,495559,960228,665057.94,698394.69,525658.44,444708,507098.91,481714.09,145451.98,638621.56,623985.44,231639.05,645695.69,524060.75,450470.75,432507.75,691697.75,399680.34,509559.66,347899.72,68506.03,72302.01,36454,188947.33,51759.56,7438.89,67919.11,97805.35,21027.47,0
,124,124,45,402.160156,6.477,0.854841,[M+H]+,,Feature 87,Feature 87,,0.004,1.669448,402.160156,0,0,0,48754.12,110409.68,102105.5,68816.67,199299.95,335569.25,135195.84,265580.84,201421.81,329831.44,380410.09,370537.28,396611.09,647365.81,856187.75,187107.62,113638.63,127013.79,159459.42,76476.73,242392.23,356217.34,80237.03,39191.8,128696.98,234418.25,207489.88,188335.67,92309.12,118636.01,124268.5,74326.98,120750.4,49832.94,95470.16,698852.81,222345.11,372864.53,161656.45,297581.88,312244.09,346007.84,347204.91,376984.25,381174.91
,25,25,43,403.037811,6.45,0.85429,[M+H]+,,Feature 88,Feature 88,,0,1.211501,403.037811,0,0,3517.01,215789.52,620603.06,2218767.75,1077381.62,524648.62,155137.67,18611.12,180829.62,653380.31,90812.84,176358.94,0,8762.96,139617.77,88340.69,296348.66,516556.16,498957.25,521459.53,297133.34,648558.94,591494.31,451127.66,116775.63,279949.72,764253.69,197858.36,562476,459637.78,434055.59,270864,582784.31,673018.44,406760.25,258436.36,204969.86,236554.19,92227.27,188684.17,106337.62,39689.7,190770.12,170152.11,140000.92,34639.71
,26,26,44,404.285797,4.761,0.858016,[M+H]+,,Feature 89,Feature 89,,0.035,1.207761,404.285797,0,0,0,295040.03,178864,417512.38,249726.08,492866.84,3125344.25,2948510,2758225.75,2746641.25,5288844,5448770,1438897.38,4295324,2558680.75,4325098.5,558792.31,452101.91,340164.34,1434640.5,1124779.38,12006.14,510575.41,472538.88,1930053.38,342401.19,422763.12,97950.1,291280.72,1739896,357426.09,426689.16,513239.28,539175.88,460275.91,967723.56,4315219,4317456.5,3603274.25,4344793.5,4535551.5,2870132.25,4826420,3827423.75,6599158,5519838
,115,115,0,128.081787,11.381,0.426934,[M+H]+,,Feature 9,Feature 9,,0.038,3.335718,128.081787,15226.61,8432.15,15448.96,42713.14,56551.19,66434.66,57466.77,71121.05,553017.31,460329.84,432248.09,394749.66,606606.12,694264,488883.75,657408.06,409565.25,418043.84,129113.59,70394.03,82061.26,328006.84,129436.16,252234.14,105875.85,69967.63,186380.56,74859.68,114244.66,58853.75,64829.72,231579.62,63908.41,72790.07,68191.49,80771.52,63194.14,82568.85,606693.31,637587.75,497158.09,516782.25,784518,429807.75,718391.94,752077.94,771630.75,610387.75
,21,21,29,425.108551,6.527,0.855533,[M+H]+,,Feature 90,Feature 90,,0.025,1.50754,425.108551,0,0,0,1121495.5,1274259.12,1249660.38,1385864.5,945974.06,54855.05,0,142682.62,317288.91,7111.15,0,0,0,0,0,768056.69,2418713.75,1255279.88,1986582.5,1335849.88,469944.25,506909.66,786180,86588.84,1325683.88,528813.62,224013.77,852402,848282.69,823313.31,853317,1587593.38,502958.75,879991.25,472896.28,0,0,0,60230.89,0,0,8165.33,0,0,3553.72
,1,1,33,445.142639,6.471,0.855937,[M+H]+,,Feature 91,Feature 91,,0.021,1.508248,445.142639,0,0,0,746728.31,665674.06,558861.38,375765.25,553572.94,226935.92,39866.61,251321.67,212847.7,34049.98,82108.83,4576.57,0,0,0,872817.81,2090833.38,824957.56,1283453.12,1195713,505191,852548.94,606309.94,120827.4,1527190,690560.62,542140.06,669852.25,726554.81,783146,524944.94,1051236.12,272614.38,566647.44,745810.56,0,32690.11,0,177090.83,21443.5,0,29117.77,12184.47,0,0
,2,2,35,455.074493,6.454,0.855106,[M+H]+,,Feature 92,Feature 92,,0.024,1.810634,455.074493,0,0,0,293396.56,542047,1056951.12,708660.19,531482.69,83752.26,18692.75,149282.81,361356.78,42227.32,16747.11,0,0,6385.35,11689.23,271861.88,468255.34,444580.34,541788.5,331974.03,398983.25,394387.25,381199.25,89565.04,291944.22,311475.78,132248.73,413782.16,483891.34,378344.09,337350.38,514070.47,496683.59,428249.72,213637.75,22746.72,71556.65,6564.6,114082.45,0,0,68122.02,60441.47,6597.45,6408.83
,3,3,32,490.372986,1.896,0.852634,[M+H]+,,Feature 96,Feature 96,,0.062,0.995733,490.372986,0,0,0,180192.44,414134.5,347860.16,218287.06,237050.08,3862.89,55649.89,138167.78,103932.78,3081.86,9513.35,3181.88,2497.4,0,4022.28,351672.16,664560.88,699712,795405.81,1117607.38,434153.16,524886.94,481577.84,75828.91,278671.5,190189.06,229151.73,127220.88,187852.33,173801.92,701227.56,381553.12,450754.16,365106,132700.73,0,66212.14,9109.27,60690.94,0,2723.39,13044.44,34316.69,0,0
,4,4,45,506.331543,1.745,0.854314,[M+H]+,,Feature 97,Feature 97,,0.209,2.832772,506.331543,0,0,0,141232.14,264502.03,1890101.5,114065.12,85704.24,106691.4,59268.82,183973.62,162360.42,334406.34,87274.66,190980.48,389642.12,150269.56,58270.4,307009.53,39186.86,223425.69,330490.12,194563.36,320294.97,246403.89,151408.55,467431.47,56334,314645.09,231656.89,252287.58,92639.69,165358.52,526510.06,311582.38,528364.94,304301.12,268729.88,1052104.62,751291.69,332667.22,297144.34,253036.94,676310.69,797716.25,409669.34,796628.31,465597.47
,12,12,45,506.331604,1.745,0.854287,[M+H]+,,Feature 98,Feature 98,,0.427,3.13413,506.331604,0,0,0,141232.14,264502.03,1890101.5,114065.12,85704.24,106691.4,59268.82,183973.62,162360.42,334406.34,87274.66,190980.48,389642.12,150269.56,58270.4,307009.53,39186.86,223425.69,330490.12,194563.36,320294.97,246403.89,151408.55,467431.47,56334,314645.09,231656.89,252287.58,92639.69,165358.52,526510.06,311582.38,528364.94,304301.12,268729.88,1052104.62,751291.69,332667.22,297144.34,253036.94,676310.69,797716.25,409669.34,796628.31,465597.47
,128,128,45,506.331757,1.289,0.85385,[M+H]+,,Feature 98.1,Feature 98.1,,0.029,2.832771,506.331757,0,0,0,113993.1,264502.03,1648892.5,76107.66,75818.84,91123.29,39351.37,149850.64,138944.52,255798.11,87274.66,173762.98,389642.12,111326.62,72372.66,307009.53,39520.93,223425.69,330212.03,152824.31,320294.97,246403.89,136195.11,357661.47,56334,314645.09,231656.89,163051.73,92639.69,165358.52,526510.06,258090.86,446206.66,280930.88,147874.11,769123.19,635242.69,254554.14,227487.2,196307.17,485428.34,767312.69,374254.66,699521.44,350997.25
,125,125,44,475.108765,6.468,0.85439,[M+H]+,,Feature 93,Feature 93,,0.002,1.477353,475.108765,0,0,0,280197.34,291158.59,472418.03,198662.81,359420.59,301888,114209.66,285804.53,226874.55,101611.73,247147.95,7078.82,24325.67,56019.28,50796.17,274522.94,441804.03,261038.08,526954.44,362705.91,350966.72,546858.44,336168.47,153713.08,437962.03,334661.12,400939.03,326363.94,347059.66,398980,227861.06,332920.97,243867.69,252373.69,333331.88,128102.16,223748.61,78279.13,260399.3,164765.88,22553.15,199845.52,125359.79,86895.05,50275.71
,126,126,32,479.023529,6.491,0.854243,[M+H]+,,Feature 94,Feature 94,,0.017,1.337864,479.023529,0,0,0,120531.24,230569.98,512706.25,260828.77,173482.8,42066.71,13749.11,63787.11,180079.62,20878.21,39041.83,0,0,8985.89,0,149888.58,260872.33,255144.7,231804.06,144382.16,171653.31,168939.42,212530.12,11695.87,197792.52,270199.75,45550.11,227483.89,172672.8,197220.95,93742.78,306312.59,147763.34,202421.61,130094.81,9356.72,20651.65,0,41305.36,10707.9,0,21147.32,11580.28,0,0
,127,127,34,489.123383,6.47,0.854494,[M+H]+,,Feature 95,Feature 95,,0.012,1.06067,489.123383,0,0,0,488928.88,640938.81,0,523395.41,449424.16,88616.88,96671.04,215091.42,343276.03,127226.66,70389.62,0,9190.94,0,0,410236.34,538503,485891.28,480588.22,502228.5,285642.66,310795.09,525207.06,187940.33,413298.41,242154.67,185790.19,387290.72,594927.31,420149.09,467292.66,458067.66,362485.53,618687.88,411838.53,8108.7,64383.96,11747.77,138664.7,13522.07,0,45043.17,59938.69,10574.91,20238.89
