"Plot Title: #6 Mesocosm"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 10344489, SEN S/N: 10344489, LBL: C)","Coupler Detached (LGR S/N: 10344489)","Coupler Attached (LGR S/N: 10344489)","Host Connected (LGR S/N: 10344489)","Stopped (LGR S/N: 10344489)","End Of File (LGR S/N: 10344489)"
1357,07/23/19 06:00:00  PM,30.824,,,,,
1358,07/23/19 06:15:00  PM,30.722,,,,,
1359,07/23/19 06:30:00  PM,30.697,,,,,
1360,07/23/19 06:45:00  PM,30.900,,,,,
1361,07/23/19 07:00:00  PM,31.255,,,,,
1362,07/23/19 07:15:00  PM,31.052,,,,,
1363,07/23/19 07:30:00  PM,30.824,,,,,
1364,07/23/19 07:45:00  PM,31.103,,,,,
1365,07/23/19 08:00:00  PM,31.459,,,,,
1366,07/23/19 08:15:00  PM,31.586,,,,,
1367,07/23/19 08:30:00  PM,31.689,,,,,
1368,07/23/19 08:45:00  PM,31.714,,,,,
1369,07/23/19 09:00:00  PM,31.689,,,,,
1370,07/23/19 09:15:00  PM,31.637,,,,,
1371,07/23/19 09:30:00  PM,31.612,,,,,
1372,07/23/19 09:45:00  PM,31.561,,,,,
1373,07/23/19 10:00:00  PM,31.561,,,,,
1374,07/23/19 10:15:00  PM,31.535,,,,,
1375,07/23/19 10:30:00  PM,31.535,,,,,
1376,07/23/19 10:45:00  PM,31.510,,,,,
1377,07/23/19 11:00:00  PM,31.459,,,,,
1378,07/23/19 11:15:00  PM,31.382,,,,,
1379,07/23/19 11:30:00  PM,31.331,,,,,
1380,07/23/19 11:45:00  PM,31.281,,,,,
1381,07/24/19 12:00:00  AM,31.255,,,,,
1382,07/24/19 12:15:00  AM,31.204,,,,,
1383,07/24/19 12:30:00  AM,31.153,,,,,
1384,07/24/19 12:45:00  AM,31.153,,,,,
1385,07/24/19 01:00:00  AM,31.204,,,,,
1386,07/24/19 01:15:00  AM,31.535,,,,,
1387,07/24/19 01:30:00  AM,31.893,,,,,
1388,07/24/19 01:45:00  AM,31.893,,,,,
1389,07/24/19 02:00:00  AM,31.765,,,,,
1390,07/24/19 02:15:00  AM,31.586,,,,,
1391,07/24/19 02:30:00  AM,31.484,,,,,
1392,07/24/19 02:45:00  AM,31.382,,,,,
1393,07/24/19 03:00:00  AM,31.255,,,,,
1394,07/24/19 03:15:00  AM,31.255,,,,,
1395,07/24/19 03:30:00  AM,31.255,,,,,
1396,07/24/19 03:45:00  AM,31.281,,,,,
1397,07/24/19 04:00:00  AM,31.281,,,,,
1398,07/24/19 04:15:00  AM,31.255,,,,,
1399,07/24/19 04:30:00  AM,31.230,,,,,
1400,07/24/19 04:45:00  AM,31.230,,,,,
1401,07/24/19 05:00:00  AM,31.230,,,,,
1402,07/24/19 05:15:00  AM,31.230,,,,,
1403,07/24/19 05:30:00  AM,31.255,,,,,
1404,07/24/19 05:45:00  AM,31.153,,,,,
1405,07/24/19 06:00:00  AM,31.103,,,,,
1406,07/24/19 06:15:00  AM,31.052,,,,,
1407,07/24/19 06:30:00  AM,31.052,,,,,
1408,07/24/19 06:45:00  AM,31.077,,,,,
1409,07/24/19 07:00:00  AM,31.153,,,,,
1410,07/24/19 07:15:00  AM,31.179,,,,,
1411,07/24/19 07:30:00  AM,30.925,,,,,
1412,07/24/19 07:45:00  AM,30.798,,,,,
1413,07/24/19 08:00:00  AM,31.204,,,,,
1414,07/24/19 08:15:00  AM,31.612,,,,,
1415,07/24/19 08:30:00  AM,31.868,,,,,
1416,07/24/19 08:45:00  AM,31.868,,,,,
1417,07/24/19 09:00:00  AM,31.893,,,,,
1418,07/24/19 09:15:00  AM,31.919,,,,,
1419,07/24/19 09:30:00  AM,31.868,,,,,
1420,07/24/19 09:45:00  AM,31.791,,,,,
1421,07/24/19 10:00:00  AM,31.740,,,,,
1422,07/24/19 10:15:00  AM,31.663,,,,,
1423,07/24/19 10:30:00  AM,31.586,,,,,
1424,07/24/19 10:45:00  AM,31.561,,,,,
1425,07/24/19 11:00:00  AM,31.510,,,,,
1426,07/24/19 11:15:00  AM,31.459,,,,,
1427,07/24/19 11:30:00  AM,31.408,,,,,
1428,07/24/19 11:45:00  AM,31.382,,,,,
1429,07/24/19 12:00:00  PM,31.255,,,,,
1430,07/24/19 12:15:00  PM,31.306,,,,,
1431,07/24/19 12:30:00  PM,31.230,,,,,
1432,07/24/19 12:45:00  PM,31.281,,,,,
1433,07/24/19 01:00:00  PM,31.331,,,,,
1434,07/24/19 01:15:00  PM,31.179,,,,,
1435,07/24/19 01:30:00  PM,31.128,,,,,
1436,07/24/19 01:45:00  PM,31.153,,,,,
1437,07/24/19 02:00:00  PM,31.153,,,,,
1438,07/24/19 02:15:00  PM,31.077,,,,,
1439,07/24/19 02:30:00  PM,31.230,,,,,
1440,07/24/19 02:45:00  PM,31.001,,,,,
1441,07/24/19 03:00:00  PM,31.026,,,,,
1442,07/24/19 03:15:00  PM,31.103,,,,,
1443,07/24/19 03:30:00  PM,31.052,,,,,
1444,07/24/19 03:45:00  PM,31.103,,,,,
1445,07/24/19 04:00:00  PM,31.255,,,,,
1446,07/24/19 04:15:00  PM,31.408,,,,,
1447,07/24/19 04:30:00  PM,31.510,,,,,
1448,07/24/19 04:45:00  PM,31.612,,,,,
1449,07/24/19 05:00:00  PM,31.663,,,,,
1450,07/24/19 05:15:00  PM,31.740,,,,,
1451,07/24/19 05:30:00  PM,31.791,,,,,
1452,07/24/19 05:45:00  PM,31.842,,,,,
1453,07/24/19 06:00:00  PM,31.868,,,,,
1454,07/24/19 06:15:00  PM,31.868,,,,,
1455,07/24/19 06:30:00  PM,31.944,,,,,
1456,07/24/19 06:45:00  PM,31.944,,,,,
1457,07/24/19 07:00:00  PM,31.816,,,,,
1458,07/24/19 07:15:00  PM,31.179,,,,,
1459,07/24/19 07:30:00  PM,31.026,,,,,
1460,07/24/19 07:45:00  PM,31.714,,,,,
1461,07/24/19 08:00:00  PM,31.791,,,,,
1462,07/24/19 08:15:00  PM,31.740,,,,,
1463,07/24/19 08:30:00  PM,31.637,,,,,
1464,07/24/19 08:45:00  PM,31.586,,,,,
1465,07/24/19 09:00:00  PM,31.586,,,,,
1466,07/24/19 09:15:00  PM,31.535,,,,,
1467,07/24/19 09:30:00  PM,31.510,,,,,
1468,07/24/19 09:45:00  PM,31.484,,,,,
1469,07/24/19 10:00:00  PM,31.433,,,,,
1470,07/24/19 10:15:00  PM,31.459,,,,,
1471,07/24/19 10:30:00  PM,31.459,,,,,
1472,07/24/19 10:45:00  PM,31.433,,,,,
1473,07/24/19 11:00:00  PM,31.408,,,,,
1474,07/24/19 11:15:00  PM,31.408,,,,,
1475,07/24/19 11:30:00  PM,31.357,,,,,
1476,07/24/19 11:45:00  PM,31.357,,,,,
1477,07/25/19 12:00:00  AM,31.382,,,,,
1478,07/25/19 12:15:00  AM,31.357,,,,,
1479,07/25/19 12:30:00  AM,31.382,,,,,
1480,07/25/19 12:45:00  AM,31.357,,,,,
1481,07/25/19 01:00:00  AM,31.357,,,,,
1482,07/25/19 01:15:00  AM,31.331,,,,,
1483,07/25/19 01:30:00  AM,31.331,,,,,
1484,07/25/19 01:45:00  AM,31.382,,,,,
1485,07/25/19 02:00:00  AM,31.357,,,,,
1486,07/25/19 02:15:00  AM,31.306,,,,,
1487,07/25/19 02:30:00  AM,31.281,,,,,
1488,07/25/19 02:45:00  AM,31.230,,,,,
1489,07/25/19 03:00:00  AM,31.230,,,,,
1490,07/25/19 03:15:00  AM,31.230,,,,,
1491,07/25/19 03:30:00  AM,31.230,,,,,
1492,07/25/19 03:45:00  AM,31.230,,,,,
1493,07/25/19 04:00:00  AM,31.230,,,,,
1494,07/25/19 04:15:00  AM,31.255,,,,,
1495,07/25/19 04:30:00  AM,31.281,,,,,
1496,07/25/19 04:45:00  AM,31.281,,,,,
1497,07/25/19 05:00:00  AM,31.281,,,,,
1498,07/25/19 05:15:00  AM,31.230,,,,,
1499,07/25/19 05:30:00  AM,31.204,,,,,
1500,07/25/19 05:45:00  AM,31.204,,,,,
1501,07/25/19 06:00:00  AM,31.128,,,,,
1502,07/25/19 06:15:00  AM,31.128,,,,,
1503,07/25/19 06:30:00  AM,30.849,,,,,
1504,07/25/19 06:45:00  AM,30.950,,,,,
1505,07/25/19 07:00:00  AM,31.255,,,,,
1506,07/25/19 07:15:00  AM,31.255,,,,,
1507,07/25/19 07:30:00  AM,30.571,,,,,
1508,07/25/19 07:45:00  AM,30.950,,,,,
1509,07/25/19 08:00:00  AM,31.382,,,,,
1510,07/25/19 08:15:00  AM,31.765,,,,,
1511,07/25/19 08:30:00  AM,31.663,,,,,
1512,07/25/19 08:45:00  AM,31.484,,,,,
1513,07/25/19 09:00:00  AM,31.408,,,,,
1514,07/25/19 09:15:00  AM,31.306,,,,,
1515,07/25/19 09:30:00  AM,31.331,,,,,
1516,07/25/19 09:45:00  AM,31.306,,,,,
1517,07/25/19 10:00:00  AM,31.306,,,,,
1518,07/25/19 10:15:00  AM,31.255,,,,,
1519,07/25/19 10:30:00  AM,31.052,,,,,
1520,07/25/19 10:45:00  AM,30.925,,,,,
1521,07/25/19 11:00:00  AM,31.052,,,,,
1522,07/25/19 11:15:00  AM,31.255,,,,,
1523,07/25/19 11:30:00  AM,31.433,,,,,
1524,07/25/19 11:45:00  AM,31.586,,,,,
1525,07/25/19 12:00:00  PM,31.740,,,,,
1526,07/25/19 12:15:00  PM,31.919,,,,,
1527,07/25/19 12:30:00  PM,31.970,,,,,
1528,07/25/19 12:45:00  PM,32.047,,,,,
1529,07/25/19 01:00:00  PM,32.047,,,,,
1530,07/25/19 01:15:00  PM,32.021,,,,,
1531,07/25/19 01:30:00  PM,31.996,,,,,
1532,07/25/19 01:45:00  PM,31.842,,,,,
1533,07/25/19 02:00:00  PM,31.663,,,,,
1534,07/25/19 02:15:00  PM,31.637,,,,,
1535,07/25/19 02:30:00  PM,31.586,,,,,
1536,07/25/19 02:45:00  PM,31.510,,,,,
1537,07/25/19 03:00:00  PM,31.433,,,,,
1538,07/25/19 03:15:00  PM,31.357,,,,,
1539,07/25/19 03:30:00  PM,31.255,,,,,
1540,07/25/19 03:45:00  PM,31.179,,,,,
1541,07/25/19 04:00:00  PM,31.052,,,,,
1542,07/25/19 04:15:00  PM,30.900,,,,,
1543,07/25/19 04:30:00  PM,30.950,,,,,
1544,07/25/19 04:45:00  PM,31.001,,,,,
1545,07/25/19 05:00:00  PM,31.077,,,,,
1546,07/25/19 05:15:00  PM,31.153,,,,,
1547,07/25/19 05:30:00  PM,31.255,,,,,
1548,07/25/19 05:45:00  PM,31.382,,,,,
1549,07/25/19 06:00:00  PM,31.433,,,,,
1550,07/25/19 06:15:00  PM,31.484,,,,,
1551,07/25/19 06:30:00  PM,31.535,,,,,
1552,07/25/19 06:45:00  PM,31.586,,,,,
1553,07/25/19 07:00:00  PM,31.510,,,,,
1554,07/25/19 07:15:00  PM,31.230,,,,,
1555,07/25/19 07:30:00  PM,30.976,,,,,
1556,07/25/19 07:45:00  PM,31.408,,,,,
1557,07/25/19 08:00:00  PM,31.586,,,,,
1558,07/25/19 08:15:00  PM,31.510,,,,,
1559,07/25/19 08:30:00  PM,31.484,,,,,
1560,07/25/19 08:45:00  PM,31.484,,,,,
1561,07/25/19 09:00:00  PM,31.510,,,,,
1562,07/25/19 09:15:00  PM,31.484,,,,,
1563,07/25/19 09:30:00  PM,31.484,,,,,
1564,07/25/19 09:45:00  PM,31.459,,,,,
1565,07/25/19 10:00:00  PM,31.459,,,,,
1566,07/25/19 10:15:00  PM,31.510,,,,,
1567,07/25/19 10:30:00  PM,31.510,,,,,
1568,07/25/19 10:45:00  PM,31.510,,,,,
1569,07/25/19 11:00:00  PM,31.459,,,,,
1570,07/25/19 11:15:00  PM,31.484,,,,,
1571,07/25/19 11:30:00  PM,31.510,,,,,
1572,07/25/19 11:45:00  PM,31.535,,,,,
1573,07/26/19 12:00:00  AM,31.535,,,,,
1574,07/26/19 12:15:00  AM,31.484,,,,,
1575,07/26/19 12:30:00  AM,31.408,,,,,
1576,07/26/19 12:45:00  AM,31.331,,,,,
1577,07/26/19 01:00:00  AM,31.281,,,,,
1578,07/26/19 01:15:00  AM,31.204,,,,,
1579,07/26/19 01:30:00  AM,31.103,,,,,
1580,07/26/19 01:45:00  AM,31.026,,,,,
1581,07/26/19 02:00:00  AM,30.976,,,,,
1582,07/26/19 02:15:00  AM,30.900,,,,,
1583,07/26/19 02:30:00  AM,30.849,,,,,
1584,07/26/19 02:45:00  AM,30.874,,,,,
1585,07/26/19 03:00:00  AM,31.026,,,,,
1586,07/26/19 03:15:00  AM,31.153,,,,,
1587,07/26/19 03:30:00  AM,31.281,,,,,
1588,07/26/19 03:45:00  AM,31.331,,,,,
1589,07/26/19 04:00:00  AM,31.306,,,,,
1590,07/26/19 04:15:00  AM,31.230,,,,,
1591,07/26/19 04:30:00  AM,31.128,,,,,
1592,07/26/19 04:45:00  AM,31.103,,,,,
1593,07/26/19 05:00:00  AM,31.052,,,,,
1594,07/26/19 05:15:00  AM,31.052,,,,,
1595,07/26/19 05:30:00  AM,31.077,,,,,
1596,07/26/19 05:45:00  AM,31.052,,,,,
1597,07/26/19 06:00:00  AM,31.026,,,,,
1598,07/26/19 06:15:00  AM,31.052,,,,,
1599,07/26/19 06:30:00  AM,31.052,,,,,
1600,07/26/19 06:45:00  AM,31.052,,,,,
1601,07/26/19 07:00:00  AM,31.077,,,,,
1602,07/26/19 07:15:00  AM,31.052,,,,,
1603,07/26/19 07:30:00  AM,30.571,,,,,
1604,07/26/19 07:45:00  AM,30.798,,,,,
1605,07/26/19 08:00:00  AM,31.281,,,,,
1606,07/26/19 08:15:00  AM,31.689,,,,,
1607,07/26/19 08:30:00  AM,31.944,,,,,
1608,07/26/19 08:45:00  AM,31.919,,,,,
1609,07/26/19 09:00:00  AM,32.124,,,,,
1610,07/26/19 09:15:00  AM,32.355,,,,,
1611,07/26/19 09:30:00  AM,32.407,,,,,
1612,07/26/19 09:45:00  AM,32.355,,,,,
1613,07/26/19 10:00:00  AM,31.919,,,,,
1614,07/26/19 10:15:00  AM,31.791,,,,,
1615,07/26/19 10:30:00  AM,31.714,,,,,
1616,07/26/19 10:45:00  AM,31.689,,,,,
1617,07/26/19 11:00:00  AM,31.637,,,,,
1618,07/26/19 11:15:00  AM,31.612,,,,,
1619,07/26/19 11:30:00  AM,31.586,,,,,
1620,07/26/19 11:45:00  AM,31.510,,,,,
1621,07/26/19 12:00:00  PM,31.306,,,,,
1622,07/26/19 12:15:00  PM,31.179,,,,,
1623,07/26/19 12:30:00  PM,31.128,,,,,
1624,07/26/19 12:45:00  PM,31.484,,,,,
1625,07/26/19 01:00:00  PM,31.791,,,,,
1626,07/26/19 01:15:00  PM,32.047,,,,,
1627,07/26/19 01:30:00  PM,32.278,,,,,
1628,07/26/19 01:45:00  PM,32.278,,,,,
1629,07/26/19 02:00:00  PM,32.253,,,,,
1630,07/26/19 02:15:00  PM,32.201,,,,,
1631,07/26/19 02:30:00  PM,31.944,,,,,
1632,07/26/19 02:45:00  PM,31.689,,,,,
1633,07/26/19 03:00:00  PM,31.663,,,,,
1634,07/26/19 03:15:00  PM,31.357,,,,,
1635,07/26/19 03:30:00  PM,31.433,,,,,
1636,07/26/19 03:45:00  PM,31.459,,,,,
1637,07/26/19 04:00:00  PM,31.459,,,,,
1638,07/26/19 04:15:00  PM,31.459,,,,,
1639,07/26/19 04:30:00  PM,31.331,,,,,
1640,07/26/19 04:45:00  PM,31.382,,,,,
1641,07/26/19 05:00:00  PM,31.331,,,,,
1642,07/26/19 05:15:00  PM,31.281,,,,,
1643,07/26/19 05:30:00  PM,31.230,,,,,
1644,07/26/19 05:45:00  PM,31.179,,,,,
1645,07/26/19 06:00:00  PM,31.128,,,,,
1646,07/26/19 06:15:00  PM,31.077,,,,,
1647,07/26/19 06:30:00  PM,31.026,,,,,
1648,07/26/19 06:45:00  PM,30.976,,,,,
1649,07/26/19 07:00:00  PM,30.900,,,,,
1650,07/26/19 07:15:00  PM,30.798,,,,,
1651,07/26/19 07:30:00  PM,30.849,,,,,
1652,07/26/19 07:45:00  PM,31.637,,,,,
1653,07/26/19 08:00:00  PM,31.740,,,,,
1654,07/26/19 08:15:00  PM,31.357,,,,,
1655,07/26/19 08:30:00  PM,31.052,,,,,
1656,07/26/19 08:45:00  PM,31.459,,,,,
1657,07/26/19 09:00:00  PM,31.842,,,,,
1658,07/26/19 09:15:00  PM,31.459,,,,,
1659,07/26/19 09:30:00  PM,31.052,,,,,
1660,07/26/19 09:45:00  PM,31.331,,,,,
1661,07/26/19 10:00:00  PM,31.816,,,,,
1662,07/26/19 10:15:00  PM,31.561,,,,,
1663,07/26/19 10:30:00  PM,31.230,,,,,
1664,07/26/19 10:45:00  PM,31.331,,,,,
1665,07/26/19 11:00:00  PM,31.459,,,,,
1666,07/26/19 11:15:00  PM,31.535,,,,,
1667,07/26/19 11:30:00  PM,31.612,,,,,
1668,07/26/19 11:45:00  PM,31.637,,,,,
1669,07/27/19 12:00:00  AM,31.663,,,,,
1670,07/27/19 12:15:00  AM,31.714,,,,,
1671,07/27/19 12:30:00  AM,31.714,,,,,
1672,07/27/19 12:45:00  AM,31.714,,,,,
1673,07/27/19 01:00:00  AM,31.689,,,,,
1674,07/27/19 01:15:00  AM,31.663,,,,,
1675,07/27/19 01:30:00  AM,31.637,,,,,
1676,07/27/19 01:45:00  AM,31.612,,,,,
1677,07/27/19 02:00:00  AM,31.586,,,,,
1678,07/27/19 02:15:00  AM,31.586,,,,,
1679,07/27/19 02:30:00  AM,31.561,,,,,
1680,07/27/19 02:45:00  AM,31.535,,,,,
1681,07/27/19 03:00:00  AM,31.510,,,,,
1682,07/27/19 03:15:00  AM,31.484,,,,,
1683,07/27/19 03:30:00  AM,31.459,,,,,
1684,07/27/19 03:45:00  AM,31.484,,,,,
1685,07/27/19 04:00:00  AM,31.459,,,,,
1686,07/27/19 04:15:00  AM,31.433,,,,,
1687,07/27/19 04:30:00  AM,31.408,,,,,
1688,07/27/19 04:45:00  AM,31.433,,,,,
1689,07/27/19 05:00:00  AM,31.484,,,,,
1690,07/27/19 05:15:00  AM,31.484,,,,,
1691,07/27/19 05:30:00  AM,31.484,,,,,
1692,07/27/19 05:45:00  AM,31.484,,,,,
1693,07/27/19 06:00:00  AM,31.484,,,,,
1694,07/27/19 06:15:00  AM,31.484,,,,,
1695,07/27/19 06:30:00  AM,31.484,,,,,
1696,07/27/19 06:45:00  AM,31.433,,,,,
1697,07/27/19 07:00:00  AM,31.408,,,,,
1698,07/27/19 07:15:00  AM,31.433,,,,,
1699,07/27/19 07:30:00  AM,30.976,,,,,
1700,07/27/19 07:45:00  AM,30.950,,,,,
1701,07/27/19 08:00:00  AM,31.484,,,,,
1702,07/27/19 08:15:00  AM,31.868,,,,,
1703,07/27/19 08:30:00  AM,31.842,,,,,
1704,07/27/19 08:45:00  AM,31.816,,,,,
1705,07/27/19 09:00:00  AM,31.791,,,,,
1706,07/27/19 09:15:00  AM,31.765,,,,,
1707,07/27/19 09:30:00  AM,31.765,,,,,
1708,07/27/19 09:45:00  AM,31.740,,,,,
1709,07/27/19 10:00:00  AM,31.740,,,,,
1710,07/27/19 10:15:00  AM,31.612,,,,,
1711,07/27/19 10:30:00  AM,31.306,,,,,
1712,07/27/19 10:45:00  AM,31.281,,,,,
1713,07/27/19 11:00:00  AM,31.331,,,,,
1714,07/27/19 11:15:00  AM,31.433,,,,,
1715,07/27/19 11:30:00  AM,31.561,,,,,
1716,07/27/19 11:45:00  AM,31.740,,,,,
1717,07/27/19 12:00:00  PM,31.868,,,,,
1718,07/27/19 12:15:00  PM,31.996,,,,,
1719,07/27/19 12:30:00  PM,32.047,,,,,
1720,07/27/19 12:45:00  PM,31.996,,,,,
1721,07/27/19 01:00:00  PM,31.791,,,,,
1722,07/27/19 01:15:00  PM,31.561,,,,,
1723,07/27/19 01:30:00  PM,31.331,,,,,
1724,07/27/19 01:45:00  PM,31.153,,,,,
1725,07/27/19 02:00:00  PM,31.001,,,,,
1726,07/27/19 02:15:00  PM,31.103,,,,,
1727,07/27/19 02:30:00  PM,31.230,,,,,
1728,07/27/19 02:45:00  PM,31.331,,,,,
1729,07/27/19 03:00:00  PM,31.459,,,,,
1730,07/27/19 03:15:00  PM,31.612,,,,,
1731,07/27/19 03:30:00  PM,31.714,,,,,
1732,07/27/19 03:45:00  PM,31.842,,,,,
1733,07/27/19 04:00:00  PM,31.944,,,,,
1734,07/27/19 04:15:00  PM,31.791,,,,,
1735,07/27/19 04:30:00  PM,31.637,,,,,
1736,07/27/19 04:45:00  PM,31.433,,,,,
1737,07/27/19 05:00:00  PM,31.255,,,,,
1738,07/27/19 05:15:00  PM,31.103,,,,,
1739,07/27/19 05:30:00  PM,30.950,,,,,
1740,07/27/19 05:45:00  PM,31.001,,,,,
1741,07/27/19 06:00:00  PM,31.128,,,,,
1742,07/27/19 06:15:00  PM,31.204,,,,,
1743,07/27/19 06:30:00  PM,31.281,,,,,
1744,07/27/19 06:45:00  PM,31.408,,,,,
1745,07/27/19 07:00:00  PM,31.408,,,,,
1746,07/27/19 07:15:00  PM,31.052,,,,,
1747,07/27/19 07:30:00  PM,31.306,,,,,
1748,07/27/19 07:45:00  PM,31.561,,,,,
1749,07/27/19 08:00:00  PM,31.740,,,,,
1750,07/27/19 08:15:00  PM,31.230,,,,,
1751,07/27/19 08:30:00  PM,31.382,,,,,
1752,07/27/19 08:45:00  PM,32.175,,,,,
1753,07/27/19 09:00:00  PM,32.150,,,,,
1754,07/27/19 09:15:00  PM,31.179,,,,,
1755,07/27/19 09:30:00  PM,31.255,,,,,
1756,07/27/19 09:45:00  PM,31.612,,,,,
1757,07/27/19 10:00:00  PM,31.637,,,,,
1758,07/27/19 10:15:00  PM,31.281,,,,,
1759,07/27/19 10:30:00  PM,31.204,,,,,
1760,07/27/19 10:45:00  PM,31.331,,,,,
1761,07/27/19 11:00:00  PM,31.535,,,,,
1762,07/27/19 11:15:00  PM,31.179,,,,,
1763,07/27/19 11:30:00  PM,31.357,,,,,
1764,07/27/19 11:45:00  PM,31.408,,,,,
1765,07/28/19 12:00:00  AM,31.484,,,,,
1766,07/28/19 12:15:00  AM,31.586,,,,,
1767,07/28/19 12:30:00  AM,31.586,,,,,
1768,07/28/19 12:45:00  AM,31.586,,,,,
1769,07/28/19 01:00:00  AM,31.586,,,,,
1770,07/28/19 01:15:00  AM,31.586,,,,,
1771,07/28/19 01:30:00  AM,31.204,,,,,
1772,07/28/19 01:45:00  AM,31.281,,,,,
1773,07/28/19 02:00:00  AM,31.382,,,,,
1774,07/28/19 02:15:00  AM,31.103,,,,,
1775,07/28/19 02:30:00  AM,31.128,,,,,
1776,07/28/19 02:45:00  AM,31.052,,,,,
1777,07/28/19 03:00:00  AM,31.255,,,,,
1778,07/28/19 03:15:00  AM,31.459,,,,,
1779,07/28/19 03:30:00  AM,31.306,,,,,
1780,07/28/19 03:45:00  AM,31.255,,,,,
1781,07/28/19 04:00:00  AM,31.103,,,,,
1782,07/28/19 04:15:00  AM,30.925,,,,,
1783,07/28/19 04:30:00  AM,31.382,,,,,
1784,07/28/19 04:45:00  AM,31.740,,,,,
1785,07/28/19 05:00:00  AM,31.893,,,,,
1786,07/28/19 05:15:00  AM,32.047,,,,,
1787,07/28/19 05:30:00  AM,31.816,,,,,
1788,07/28/19 05:45:00  AM,31.331,,,,,
1789,07/28/19 06:00:00  AM,31.281,,,,,
1790,07/28/19 06:15:00  AM,31.893,,,,,
1791,07/28/19 06:30:00  AM,31.944,,,,,
1792,07/28/19 06:45:00  AM,32.021,,,,,
1793,07/28/19 07:00:00  AM,32.124,,,,,
1794,07/28/19 07:15:00  AM,32.227,,,,,
1795,07/28/19 07:30:00  AM,30.419,,,,,
1796,07/28/19 07:45:00  AM,30.748,,,,,
1797,07/28/19 08:00:00  AM,31.357,,,,,
1798,07/28/19 08:15:00  AM,31.919,,,,,
1799,07/28/19 08:30:00  AM,31.791,,,,,
1800,07/28/19 08:45:00  AM,31.637,,,,,
1801,07/28/19 09:00:00  AM,31.663,,,,,
1802,07/28/19 09:15:00  AM,31.484,,,,,
1803,07/28/19 09:30:00  AM,32.458,,,,,
1804,07/28/19 09:45:00  AM,32.510,,,,,
1805,07/28/19 10:00:00  AM,31.637,,,,,
1806,07/28/19 10:15:00  AM,31.765,,,,,
1807,07/28/19 10:30:00  AM,31.382,,,,,
1808,07/28/19 10:45:00  AM,31.204,,,,,
1809,07/28/19 11:00:00  AM,31.484,,,,,
1810,07/28/19 11:15:00  AM,31.816,,,,,
1811,07/28/19 11:30:00  AM,32.073,,,,,
1812,07/28/19 11:45:00  AM,32.253,,,,,
1813,07/28/19 12:00:00  PM,32.355,,,,,
1814,07/28/19 12:15:00  PM,32.407,,,,,
1815,07/28/19 12:30:00  PM,32.201,,,,,
1816,07/28/19 12:45:00  PM,32.201,,,,,
1817,07/28/19 01:00:00  PM,32.150,,,,,
1818,07/28/19 01:15:00  PM,32.175,,,,,
1819,07/28/19 01:30:00  PM,31.816,,,,,
1820,07/28/19 01:45:00  PM,31.842,,,,,
1821,07/28/19 02:00:00  PM,31.535,,,,,
1822,07/28/19 02:15:00  PM,31.408,,,,,
1823,07/28/19 02:30:00  PM,31.484,,,,,
1824,07/28/19 02:45:00  PM,31.382,,,,,
1825,07/28/19 03:00:00  PM,31.281,,,,,
1826,07/28/19 03:15:00  PM,31.281,,,,,
1827,07/28/19 03:30:00  PM,31.128,,,,,
1828,07/28/19 03:45:00  PM,31.230,,,,,
1829,07/28/19 04:00:00  PM,31.255,,,,,
1830,07/28/19 04:15:00  PM,31.255,,,,,
1831,07/28/19 04:30:00  PM,31.230,,,,,
1832,07/28/19 04:45:00  PM,31.230,,,,,
1833,07/28/19 05:00:00  PM,31.204,,,,,
1834,07/28/19 05:15:00  PM,31.179,,,,,
1835,07/28/19 05:30:00  PM,31.128,,,,,
1836,07/28/19 05:45:00  PM,31.077,,,,,
1837,07/28/19 06:00:00  PM,31.026,,,,,
1838,07/28/19 06:15:00  PM,30.950,,,,,
1839,07/28/19 06:30:00  PM,31.077,,,,,
1840,07/28/19 06:45:00  PM,31.281,,,,,
1841,07/28/19 07:00:00  PM,31.459,,,,,
1842,07/28/19 07:15:00  PM,31.612,,,,,
1843,07/28/19 07:30:00  PM,31.689,,,,,
1844,07/28/19 07:45:00  PM,31.816,,,,,
1845,07/28/19 08:00:00  PM,31.535,,,,,
1846,07/28/19 08:15:00  PM,31.791,,,,,
1847,07/28/19 08:30:00  PM,31.484,,,,,
1848,07/28/19 08:45:00  PM,31.077,,,,,
1849,07/28/19 09:00:00  PM,31.179,,,,,
1850,07/28/19 09:15:00  PM,31.281,,,,,
1851,07/28/19 09:30:00  PM,31.357,,,,,
1852,07/28/19 09:45:00  PM,31.408,,,,,
1853,07/28/19 10:00:00  PM,31.408,,,,,
1854,07/28/19 10:15:00  PM,31.382,,,,,
1855,07/28/19 10:30:00  PM,31.331,,,,,
1856,07/28/19 10:45:00  PM,31.306,,,,,
1857,07/28/19 11:00:00  PM,31.281,,,,,
1858,07/28/19 11:15:00  PM,31.281,,,,,
1859,07/28/19 11:30:00  PM,31.281,,,,,
1860,07/28/19 11:45:00  PM,31.281,,,,,
1861,07/29/19 12:00:00  AM,31.281,,,,,
1862,07/29/19 12:15:00  AM,31.331,,,,,
1863,07/29/19 12:30:00  AM,31.331,,,,,
1864,07/29/19 12:45:00  AM,31.357,,,,,
1865,07/29/19 01:00:00  AM,31.331,,,,,
1866,07/29/19 01:15:00  AM,31.331,,,,,
1867,07/29/19 01:30:00  AM,31.281,,,,,
1868,07/29/19 01:45:00  AM,31.306,,,,,
