"Plot Title: #5 Mesocosm"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 10579595, SEN S/N: 10579595, LBL: Celsius)","Coupler Detached (LGR S/N: 10579595)","Coupler Attached (LGR S/N: 10579595)","Host Connected (LGR S/N: 10579595)","Stopped (LGR S/N: 10579595)","End Of File (LGR S/N: 10579595)"
1242,07/22/19 01:15:00  PM,31.535,,,,,
1243,07/22/19 01:30:00  PM,31.612,,,,,
1244,07/22/19 01:45:00  PM,31.663,,,,,
1245,07/22/19 02:00:00  PM,31.740,,,,,
1246,07/22/19 02:15:00  PM,31.791,,,,,
1247,07/22/19 02:30:00  PM,31.842,,,,,
1248,07/22/19 02:45:00  PM,31.893,,,,,
1249,07/22/19 03:00:00  PM,31.919,,,,,
1250,07/22/19 03:15:00  PM,31.944,,,,,
1251,07/22/19 03:30:00  PM,31.996,,,,,
1252,07/22/19 03:45:00  PM,31.970,,,,,
1253,07/22/19 04:00:00  PM,31.612,,,,,
1254,07/22/19 04:15:00  PM,31.103,,,,,
1255,07/22/19 04:30:00  PM,30.646,,,,,
1256,07/22/19 04:45:00  PM,30.469,,,,,
1257,07/22/19 05:00:00  PM,30.571,,,,,
1258,07/22/19 05:15:00  PM,30.646,,,,,
1259,07/22/19 05:30:00  PM,30.697,,,,,
1260,07/22/19 05:45:00  PM,30.722,,,,,
1261,07/22/19 06:00:00  PM,30.773,,,,,
1262,07/22/19 06:15:00  PM,30.773,,,,,
1263,07/22/19 06:30:00  PM,30.596,,,,,
1264,07/22/19 06:45:00  PM,30.748,,,,,
1265,07/22/19 07:00:00  PM,30.722,,,,,
1266,07/22/19 07:15:00  PM,30.672,,,,,
1267,07/22/19 07:30:00  PM,30.596,,,,,
1268,07/22/19 07:45:00  PM,30.469,,,,,
1269,07/22/19 08:00:00  PM,30.369,,,,,
1270,07/22/19 08:15:00  PM,30.268,,,,,
1271,07/22/19 08:30:00  PM,30.142,,,,,
1272,07/22/19 08:45:00  PM,30.041,,,,,
1273,07/22/19 09:00:00  PM,29.966,,,,,
1274,07/22/19 09:15:00  PM,29.890,,,,,
1275,07/22/19 09:30:00  PM,29.815,,,,,
1276,07/22/19 09:45:00  PM,29.665,,,,,
1277,07/22/19 10:00:00  PM,29.590,,,,,
1278,07/22/19 10:15:00  PM,29.540,,,,,
1279,07/22/19 10:30:00  PM,29.515,,,,,
1280,07/22/19 10:45:00  PM,29.490,,,,,
1281,07/22/19 11:00:00  PM,29.464,,,,,
1282,07/22/19 11:15:00  PM,29.439,,,,,
1283,07/22/19 11:30:00  PM,29.414,,,,,
1284,07/22/19 11:45:00  PM,29.389,,,,,
1285,07/23/19 12:00:00  AM,29.414,,,,,
1286,07/23/19 12:15:00  AM,29.389,,,,,
1287,07/23/19 12:30:00  AM,29.389,,,,,
1288,07/23/19 12:45:00  AM,29.365,,,,,
1289,07/23/19 01:00:00  AM,29.315,,,,,
1290,07/23/19 01:15:00  AM,29.340,,,,,
1291,07/23/19 01:30:00  AM,29.340,,,,,
1292,07/23/19 01:45:00  AM,29.315,,,,,
1293,07/23/19 02:00:00  AM,29.290,,,,,
1294,07/23/19 02:15:00  AM,29.240,,,,,
1295,07/23/19 02:30:00  AM,29.165,,,,,
1296,07/23/19 02:45:00  AM,29.090,,,,,
1297,07/23/19 03:00:00  AM,29.090,,,,,
1298,07/23/19 03:15:00  AM,29.065,,,,,
1299,07/23/19 03:30:00  AM,29.040,,,,,
1300,07/23/19 03:45:00  AM,29.015,,,,,
1301,07/23/19 04:00:00  AM,29.015,,,,,
1302,07/23/19 04:15:00  AM,28.941,,,,,
1303,07/23/19 04:30:00  AM,28.941,,,,,
1304,07/23/19 04:45:00  AM,28.916,,,,,
1305,07/23/19 05:00:00  AM,28.916,,,,,
1306,07/23/19 05:15:00  AM,28.941,,,,,
1307,07/23/19 05:30:00  AM,28.941,,,,,
1308,07/23/19 05:45:00  AM,28.916,,,,,
1309,07/23/19 06:00:00  AM,28.891,,,,,
1310,07/23/19 06:15:00  AM,28.891,,,,,
1311,07/23/19 06:30:00  AM,28.866,,,,,
1312,07/23/19 06:45:00  AM,28.841,,,,,
1313,07/23/19 07:00:00  AM,28.816,,,,,
1314,07/23/19 07:15:00  AM,28.791,,,,,
1315,07/23/19 07:30:00  AM,29.340,,,,,
1316,07/23/19 07:45:00  AM,29.590,,,,,
1317,07/23/19 08:00:00  AM,29.590,,,,,
1318,07/23/19 08:15:00  AM,29.590,,,,,
1319,07/23/19 08:30:00  AM,29.715,,,,,
1320,07/23/19 08:45:00  AM,29.865,,,,,
1321,07/23/19 09:00:00  AM,30.041,,,,,
1322,07/23/19 09:15:00  AM,30.268,,,,,
1323,07/23/19 09:30:00  AM,30.444,,,,,
1324,07/23/19 09:45:00  AM,30.571,,,,,
1325,07/23/19 10:00:00  AM,30.621,,,,,
1326,07/23/19 10:15:00  AM,30.672,,,,,
1327,07/23/19 10:30:00  AM,30.697,,,,,
1328,07/23/19 10:45:00  AM,30.748,,,,,
1329,07/23/19 11:00:00  AM,30.773,,,,,
1330,07/23/19 11:15:00  AM,30.824,,,,,
1331,07/23/19 11:30:00  AM,30.874,,,,,
1332,07/23/19 11:45:00  AM,30.849,,,,,
1333,07/23/19 12:00:00  PM,30.976,,,,,
1334,07/23/19 12:15:00  PM,31.052,,,,,
1335,07/23/19 12:30:00  PM,31.103,,,,,
1336,07/23/19 12:45:00  PM,31.153,,,,,
1337,07/23/19 01:00:00  PM,31.204,,,,,
1338,07/23/19 01:15:00  PM,31.255,,,,,
1339,07/23/19 01:30:00  PM,31.281,,,,,
1340,07/23/19 01:45:00  PM,31.331,,,,,
1341,07/23/19 02:00:00  PM,31.382,,,,,
1342,07/23/19 02:15:00  PM,31.382,,,,,
1343,07/23/19 02:30:00  PM,31.433,,,,,
1344,07/23/19 02:45:00  PM,31.077,,,,,
1345,07/23/19 03:00:00  PM,30.571,,,,,
1346,07/23/19 03:15:00  PM,30.596,,,,,
1347,07/23/19 03:30:00  PM,30.672,,,,,
1348,07/23/19 03:45:00  PM,30.621,,,,,
1349,07/23/19 04:00:00  PM,30.773,,,,,
1350,07/23/19 04:15:00  PM,30.798,,,,,
1351,07/23/19 04:30:00  PM,30.874,,,,,
1352,07/23/19 04:45:00  PM,30.900,,,,,
1353,07/23/19 05:00:00  PM,30.874,,,,,
1354,07/23/19 05:15:00  PM,30.874,,,,,
1355,07/23/19 05:30:00  PM,30.874,,,,,
1356,07/23/19 05:45:00  PM,30.824,,,,,
1357,07/23/19 06:00:00  PM,30.773,,,,,
1358,07/23/19 06:15:00  PM,30.748,,,,,
1359,07/23/19 06:30:00  PM,30.722,,,,,
1360,07/23/19 06:45:00  PM,30.394,,,,,
1361,07/23/19 07:00:00  PM,29.464,,,,,
1362,07/23/19 07:15:00  PM,29.389,,,,,
1363,07/23/19 07:30:00  PM,29.439,,,,,
1364,07/23/19 07:45:00  PM,29.389,,,,,
1365,07/23/19 08:00:00  PM,29.389,,,,,
1366,07/23/19 08:15:00  PM,29.340,,,,,
1367,07/23/19 08:30:00  PM,29.315,,,,,
1368,07/23/19 08:45:00  PM,29.340,,,,,
1369,07/23/19 09:00:00  PM,29.290,,,,,
1370,07/23/19 09:15:00  PM,29.215,,,,,
1371,07/23/19 09:30:00  PM,29.190,,,,,
1372,07/23/19 09:45:00  PM,29.140,,,,,
1373,07/23/19 10:00:00  PM,29.140,,,,,
1374,07/23/19 10:15:00  PM,29.115,,,,,
1375,07/23/19 10:30:00  PM,29.090,,,,,
1376,07/23/19 10:45:00  PM,29.090,,,,,
1377,07/23/19 11:00:00  PM,29.015,,,,,
1378,07/23/19 11:15:00  PM,28.965,,,,,
1379,07/23/19 11:30:00  PM,28.916,,,,,
1380,07/23/19 11:45:00  PM,28.916,,,,,
1381,07/24/19 12:00:00  AM,28.841,,,,,
1382,07/24/19 12:15:00  AM,28.816,,,,,
1383,07/24/19 12:30:00  AM,28.766,,,,,
1384,07/24/19 12:45:00  AM,28.766,,,,,
1385,07/24/19 01:00:00  AM,28.742,,,,,
1386,07/24/19 01:15:00  AM,28.742,,,,,
1387,07/24/19 01:30:00  AM,28.742,,,,,
1388,07/24/19 01:45:00  AM,28.717,,,,,
1389,07/24/19 02:00:00  AM,28.667,,,,,
1390,07/24/19 02:15:00  AM,28.642,,,,,
1391,07/24/19 02:30:00  AM,28.593,,,,,
1392,07/24/19 02:45:00  AM,28.568,,,,,
1393,07/24/19 03:00:00  AM,28.518,,,,,
1394,07/24/19 03:15:00  AM,28.543,,,,,
1395,07/24/19 03:30:00  AM,28.518,,,,,
1396,07/24/19 03:45:00  AM,28.543,,,,,
1397,07/24/19 04:00:00  AM,28.543,,,,,
1398,07/24/19 04:15:00  AM,28.518,,,,,
1399,07/24/19 04:30:00  AM,28.518,,,,,
1400,07/24/19 04:45:00  AM,28.518,,,,,
1401,07/24/19 05:00:00  AM,28.468,,,,,
1402,07/24/19 05:15:00  AM,28.444,,,,,
1403,07/24/19 05:30:00  AM,28.468,,,,,
1404,07/24/19 05:45:00  AM,28.345,,,,,
1405,07/24/19 06:00:00  AM,28.345,,,,,
1406,07/24/19 06:15:00  AM,28.295,,,,,
1407,07/24/19 06:30:00  AM,28.320,,,,,
1408,07/24/19 06:45:00  AM,28.369,,,,,
1409,07/24/19 07:00:00  AM,28.444,,,,,
1410,07/24/19 07:15:00  AM,28.444,,,,,
1411,07/24/19 07:30:00  AM,29.414,,,,,
1412,07/24/19 07:45:00  AM,28.518,,,,,
1413,07/24/19 08:00:00  AM,27.677,,,,,
1414,07/24/19 08:15:00  AM,27.087,,,,,
1415,07/24/19 08:30:00  AM,27.308,,,,,
1416,07/24/19 08:45:00  AM,27.579,,,,,
1417,07/24/19 09:00:00  AM,27.825,,,,,
1418,07/24/19 09:15:00  AM,28.072,,,,,
1419,07/24/19 09:30:00  AM,28.419,,,,,
1420,07/24/19 09:45:00  AM,28.667,,,,,
1421,07/24/19 10:00:00  AM,28.891,,,,,
1422,07/24/19 10:15:00  AM,29.040,,,,,
1423,07/24/19 10:30:00  AM,29.190,,,,,
1424,07/24/19 10:45:00  AM,29.315,,,,,
1425,07/24/19 11:00:00  AM,28.742,,,,,
1426,07/24/19 11:15:00  AM,28.345,,,,,
1427,07/24/19 11:30:00  AM,28.568,,,,,
1428,07/24/19 11:45:00  AM,28.791,,,,,
1429,07/24/19 12:00:00  PM,28.866,,,,,
1430,07/24/19 12:15:00  PM,29.140,,,,,
1431,07/24/19 12:30:00  PM,29.240,,,,,
1432,07/24/19 12:45:00  PM,29.140,,,,,
1433,07/24/19 01:00:00  PM,28.518,,,,,
1434,07/24/19 01:15:00  PM,28.345,,,,,
1435,07/24/19 01:30:00  PM,28.568,,,,,
1436,07/24/19 01:45:00  PM,28.791,,,,,
1437,07/24/19 02:00:00  PM,29.015,,,,,
1438,07/24/19 02:15:00  PM,29.090,,,,,
1439,07/24/19 02:30:00  PM,29.389,,,,,
1440,07/24/19 02:45:00  PM,28.667,,,,,
1441,07/24/19 03:00:00  PM,28.270,,,,,
1442,07/24/19 03:15:00  PM,28.593,,,,,
1443,07/24/19 03:30:00  PM,28.791,,,,,
1444,07/24/19 03:45:00  PM,28.916,,,,,
1445,07/24/19 04:00:00  PM,29.065,,,,,
1446,07/24/19 04:15:00  PM,29.215,,,,,
1447,07/24/19 04:30:00  PM,29.315,,,,,
1448,07/24/19 04:45:00  PM,28.816,,,,,
1449,07/24/19 05:00:00  PM,28.270,,,,,
1450,07/24/19 05:15:00  PM,28.419,,,,,
1451,07/24/19 05:30:00  PM,28.568,,,,,
1452,07/24/19 05:45:00  PM,28.667,,,,,
1453,07/24/19 06:00:00  PM,28.766,,,,,
1454,07/24/19 06:15:00  PM,28.816,,,,,
1455,07/24/19 06:30:00  PM,28.916,,,,,
1456,07/24/19 06:45:00  PM,28.916,,,,,
1457,07/24/19 07:00:00  PM,28.866,,,,,
1458,07/24/19 07:15:00  PM,28.841,,,,,
1459,07/24/19 07:30:00  PM,28.866,,,,,
1460,07/24/19 07:45:00  PM,28.766,,,,,
1461,07/24/19 08:00:00  PM,28.667,,,,,
1462,07/24/19 08:15:00  PM,28.593,,,,,
1463,07/24/19 08:30:00  PM,28.518,,,,,
1464,07/24/19 08:45:00  PM,28.468,,,,,
1465,07/24/19 09:00:00  PM,28.444,,,,,
1466,07/24/19 09:15:00  PM,28.394,,,,,
1467,07/24/19 09:30:00  PM,28.345,,,,,
1468,07/24/19 09:45:00  PM,28.320,,,,,
1469,07/24/19 10:00:00  PM,28.270,,,,,
1470,07/24/19 10:15:00  PM,28.270,,,,,
1471,07/24/19 10:30:00  PM,28.245,,,,,
1472,07/24/19 10:45:00  PM,28.245,,,,,
1473,07/24/19 11:00:00  PM,28.245,,,,,
1474,07/24/19 11:15:00  PM,28.245,,,,,
1475,07/24/19 11:30:00  PM,28.245,,,,,
1476,07/24/19 11:45:00  PM,28.245,,,,,
1477,07/25/19 12:00:00  AM,28.245,,,,,
1478,07/25/19 12:15:00  AM,28.245,,,,,
1479,07/25/19 12:30:00  AM,28.245,,,,,
1480,07/25/19 12:45:00  AM,28.221,,,,,
1481,07/25/19 01:00:00  AM,28.221,,,,,
1482,07/25/19 01:15:00  AM,28.221,,,,,
1483,07/25/19 01:30:00  AM,28.221,,,,,
1484,07/25/19 01:45:00  AM,28.221,,,,,
1485,07/25/19 02:00:00  AM,28.171,,,,,
1486,07/25/19 02:15:00  AM,28.122,,,,,
1487,07/25/19 02:30:00  AM,28.122,,,,,
1488,07/25/19 02:45:00  AM,28.122,,,,,
1489,07/25/19 03:00:00  AM,28.122,,,,,
1490,07/25/19 03:15:00  AM,28.097,,,,,
1491,07/25/19 03:30:00  AM,28.072,,,,,
1492,07/25/19 03:45:00  AM,28.048,,,,,
1493,07/25/19 04:00:00  AM,28.048,,,,,
1494,07/25/19 04:15:00  AM,28.048,,,,,
1495,07/25/19 04:30:00  AM,28.048,,,,,
1496,07/25/19 04:45:00  AM,28.048,,,,,
1497,07/25/19 05:00:00  AM,28.048,,,,,
1498,07/25/19 05:15:00  AM,27.998,,,,,
1499,07/25/19 05:30:00  AM,27.998,,,,,
1500,07/25/19 05:45:00  AM,27.949,,,,,
1501,07/25/19 06:00:00  AM,27.924,,,,,
1502,07/25/19 06:15:00  AM,27.899,,,,,
1503,07/25/19 06:30:00  AM,27.825,,,,,
1504,07/25/19 06:45:00  AM,27.727,,,,,
1505,07/25/19 07:00:00  AM,27.702,,,,,
1506,07/25/19 07:15:00  AM,28.518,,,,,
1507,07/25/19 07:30:00  AM,29.015,,,,,
1508,07/25/19 07:45:00  AM,28.916,,,,,
1509,07/25/19 08:00:00  AM,28.866,,,,,
1510,07/25/19 08:15:00  AM,28.816,,,,,
1511,07/25/19 08:30:00  AM,28.916,,,,,
1512,07/25/19 08:45:00  AM,29.040,,,,,
1513,07/25/19 09:00:00  AM,29.215,,,,,
1514,07/25/19 09:15:00  AM,29.265,,,,,
1515,07/25/19 09:30:00  AM,29.290,,,,,
1516,07/25/19 09:45:00  AM,28.394,,,,,
1517,07/25/19 10:00:00  AM,28.147,,,,,
1518,07/25/19 10:15:00  AM,28.444,,,,,
1519,07/25/19 10:30:00  AM,28.493,,,,,
1520,07/25/19 10:45:00  AM,28.543,,,,,
1521,07/25/19 11:00:00  AM,28.717,,,,,
1522,07/25/19 11:15:00  AM,28.916,,,,,
1523,07/25/19 11:30:00  AM,29.065,,,,,
1524,07/25/19 11:45:00  AM,29.215,,,,,
1525,07/25/19 12:00:00  PM,29.340,,,,,
1526,07/25/19 12:15:00  PM,29.439,,,,,
1527,07/25/19 12:30:00  PM,28.543,,,,,
1528,07/25/19 12:45:00  PM,28.147,,,,,
1529,07/25/19 01:00:00  PM,28.568,,,,,
1530,07/25/19 01:15:00  PM,28.766,,,,,
1531,07/25/19 01:30:00  PM,28.990,,,,,
1532,07/25/19 01:45:00  PM,29.090,,,,,
1533,07/25/19 02:00:00  PM,29.140,,,,,
1534,07/25/19 02:15:00  PM,29.340,,,,,
1535,07/25/19 02:30:00  PM,29.365,,,,,
1536,07/25/19 02:45:00  PM,28.667,,,,,
1537,07/25/19 03:00:00  PM,28.270,,,,,
1538,07/25/19 03:15:00  PM,28.518,,,,,
1539,07/25/19 03:30:00  PM,28.717,,,,,
1540,07/25/19 03:45:00  PM,28.891,,,,,
1541,07/25/19 04:00:00  PM,28.965,,,,,
1542,07/25/19 04:15:00  PM,28.916,,,,,
1543,07/25/19 04:30:00  PM,28.916,,,,,
1544,07/25/19 04:45:00  PM,28.941,,,,,
1545,07/25/19 05:00:00  PM,28.941,,,,,
1546,07/25/19 05:15:00  PM,28.990,,,,,
1547,07/25/19 05:30:00  PM,29.065,,,,,
1548,07/25/19 05:45:00  PM,29.115,,,,,
1549,07/25/19 06:00:00  PM,29.115,,,,,
1550,07/25/19 06:15:00  PM,29.140,,,,,
1551,07/25/19 06:30:00  PM,29.165,,,,,
1552,07/25/19 06:45:00  PM,29.165,,,,,
1553,07/25/19 07:00:00  PM,29.165,,,,,
1554,07/25/19 07:15:00  PM,28.072,,,,,
1555,07/25/19 07:30:00  PM,27.949,,,,,
1556,07/25/19 07:45:00  PM,27.825,,,,,
1557,07/25/19 08:00:00  PM,27.776,,,,,
1558,07/25/19 08:15:00  PM,27.653,,,,,
1559,07/25/19 08:30:00  PM,27.604,,,,,
1560,07/25/19 08:45:00  PM,27.604,,,,,
1561,07/25/19 09:00:00  PM,27.628,,,,,
1562,07/25/19 09:15:00  PM,27.628,,,,,
1563,07/25/19 09:30:00  PM,27.653,,,,,
1564,07/25/19 09:45:00  PM,27.677,,,,,
1565,07/25/19 10:00:00  PM,27.727,,,,,
1566,07/25/19 10:15:00  PM,27.751,,,,,
1567,07/25/19 10:30:00  PM,27.751,,,,,
1568,07/25/19 10:45:00  PM,27.751,,,,,
1569,07/25/19 11:00:00  PM,27.727,,,,,
1570,07/25/19 11:15:00  PM,27.751,,,,,
1571,07/25/19 11:30:00  PM,27.801,,,,,
1572,07/25/19 11:45:00  PM,27.776,,,,,
1573,07/26/19 12:00:00  AM,27.751,,,,,
1574,07/26/19 12:15:00  AM,27.727,,,,,
1575,07/26/19 12:30:00  AM,27.653,,,,,
1576,07/26/19 12:45:00  AM,27.628,,,,,
1577,07/26/19 01:00:00  AM,27.530,,,,,
1578,07/26/19 01:15:00  AM,27.481,,,,,
1579,07/26/19 01:30:00  AM,27.431,,,,,
1580,07/26/19 01:45:00  AM,27.358,,,,,
1581,07/26/19 02:00:00  AM,27.284,,,,,
1582,07/26/19 02:15:00  AM,27.235,,,,,
1583,07/26/19 02:30:00  AM,27.186,,,,,
1584,07/26/19 02:45:00  AM,27.112,,,,,
1585,07/26/19 03:00:00  AM,27.136,,,,,
1586,07/26/19 03:15:00  AM,27.112,,,,,
1587,07/26/19 03:30:00  AM,27.112,,,,,
1588,07/26/19 03:45:00  AM,27.112,,,,,
1589,07/26/19 04:00:00  AM,27.136,,,,,
1590,07/26/19 04:15:00  AM,27.112,,,,,
1591,07/26/19 04:30:00  AM,27.112,,,,,
1592,07/26/19 04:45:00  AM,27.136,,,,,
1593,07/26/19 05:00:00  AM,27.136,,,,,
1594,07/26/19 05:15:00  AM,27.161,,,,,
1595,07/26/19 05:30:00  AM,27.210,,,,,
1596,07/26/19 05:45:00  AM,27.210,,,,,
1597,07/26/19 06:00:00  AM,27.210,,,,,
1598,07/26/19 06:15:00  AM,27.210,,,,,
1599,07/26/19 06:30:00  AM,27.284,,,,,
1600,07/26/19 06:45:00  AM,27.284,,,,,
1601,07/26/19 07:00:00  AM,27.358,,,,,
1602,07/26/19 07:15:00  AM,27.751,,,,,
1603,07/26/19 07:30:00  AM,28.990,,,,,
1604,07/26/19 07:45:00  AM,28.941,,,,,
1605,07/26/19 08:00:00  AM,28.965,,,,,
1606,07/26/19 08:15:00  AM,28.965,,,,,
1607,07/26/19 08:30:00  AM,28.916,,,,,
1608,07/26/19 08:45:00  AM,28.941,,,,,
1609,07/26/19 09:00:00  AM,29.190,,,,,
1610,07/26/19 09:15:00  AM,29.365,,,,,
1611,07/26/19 09:30:00  AM,28.965,,,,,
1612,07/26/19 09:45:00  AM,28.320,,,,,
1613,07/26/19 10:00:00  AM,28.518,,,,,
1614,07/26/19 10:15:00  AM,28.692,,,,,
1615,07/26/19 10:30:00  AM,28.841,,,,,
1616,07/26/19 10:45:00  AM,29.015,,,,,
1617,07/26/19 11:00:00  AM,29.140,,,,,
1618,07/26/19 11:15:00  AM,29.290,,,,,
1619,07/26/19 11:30:00  AM,29.389,,,,,
1620,07/26/19 11:45:00  AM,28.742,,,,,
1621,07/26/19 12:00:00  PM,28.270,,,,,
1622,07/26/19 12:15:00  PM,28.369,,,,,
1623,07/26/19 12:30:00  PM,28.543,,,,,
1624,07/26/19 12:45:00  PM,28.816,,,,,
1625,07/26/19 01:00:00  PM,29.065,,,,,
1626,07/26/19 01:15:00  PM,29.290,,,,,
1627,07/26/19 01:30:00  PM,29.464,,,,,
1628,07/26/19 01:45:00  PM,28.965,,,,,
1629,07/26/19 02:00:00  PM,28.568,,,,,
1630,07/26/19 02:15:00  PM,28.667,,,,,
1631,07/26/19 02:30:00  PM,28.717,,,,,
1632,07/26/19 02:45:00  PM,28.742,,,,,
1633,07/26/19 03:00:00  PM,28.941,,,,,
1634,07/26/19 03:15:00  PM,28.866,,,,,
1635,07/26/19 03:30:00  PM,29.115,,,,,
1636,07/26/19 03:45:00  PM,29.340,,,,,
1637,07/26/19 04:00:00  PM,29.215,,,,,
1638,07/26/19 04:15:00  PM,28.667,,,,,
1639,07/26/19 04:30:00  PM,28.345,,,,,
1640,07/26/19 04:45:00  PM,28.617,,,,,
1641,07/26/19 05:00:00  PM,28.766,,,,,
1642,07/26/19 05:15:00  PM,28.941,,,,,
1643,07/26/19 05:30:00  PM,29.065,,,,,
1644,07/26/19 05:45:00  PM,29.190,,,,,
1645,07/26/19 06:00:00  PM,29.165,,,,,
1646,07/26/19 06:15:00  PM,28.593,,,,,
1647,07/26/19 06:30:00  PM,28.245,,,,,
1648,07/26/19 06:45:00  PM,28.419,,,,,
1649,07/26/19 07:00:00  PM,28.692,,,,,
1650,07/26/19 07:15:00  PM,28.791,,,,,
1651,07/26/19 07:30:00  PM,28.866,,,,,
1652,07/26/19 07:45:00  PM,28.916,,,,,
1653,07/26/19 08:00:00  PM,28.941,,,,,
1654,07/26/19 08:15:00  PM,28.965,,,,,
1655,07/26/19 08:30:00  PM,28.965,,,,,
1656,07/26/19 08:45:00  PM,28.941,,,,,
1657,07/26/19 09:00:00  PM,28.965,,,,,
1658,07/26/19 09:15:00  PM,28.965,,,,,
1659,07/26/19 09:30:00  PM,28.941,,,,,
1660,07/26/19 09:45:00  PM,28.916,,,,,
1661,07/26/19 10:00:00  PM,28.891,,,,,
1662,07/26/19 10:15:00  PM,28.866,,,,,
1663,07/26/19 10:30:00  PM,28.841,,,,,
1664,07/26/19 10:45:00  PM,28.816,,,,,
1665,07/26/19 11:00:00  PM,28.791,,,,,
1666,07/26/19 11:15:00  PM,28.717,,,,,
1667,07/26/19 11:30:00  PM,28.692,,,,,
1668,07/26/19 11:45:00  PM,28.667,,,,,
1669,07/27/19 12:00:00  AM,28.617,,,,,
1670,07/27/19 12:15:00  AM,28.593,,,,,
1671,07/27/19 12:30:00  AM,28.543,,,,,
1672,07/27/19 12:45:00  AM,28.493,,,,,
1673,07/27/19 01:00:00  AM,28.419,,,,,
1674,07/27/19 01:15:00  AM,28.419,,,,,
1675,07/27/19 01:30:00  AM,28.394,,,,,
1676,07/27/19 01:45:00  AM,28.345,,,,,
1677,07/27/19 02:00:00  AM,28.320,,,,,
1678,07/27/19 02:15:00  AM,28.295,,,,,
1679,07/27/19 02:30:00  AM,28.245,,,,,
1680,07/27/19 02:45:00  AM,28.221,,,,,
1681,07/27/19 03:00:00  AM,28.221,,,,,
1682,07/27/19 03:15:00  AM,28.221,,,,,
1683,07/27/19 03:30:00  AM,28.171,,,,,
1684,07/27/19 03:45:00  AM,28.196,,,,,
1685,07/27/19 04:00:00  AM,28.171,,,,,
1686,07/27/19 04:15:00  AM,28.196,,,,,
1687,07/27/19 04:30:00  AM,28.221,,,,,
1688,07/27/19 04:45:00  AM,28.221,,,,,
1689,07/27/19 05:00:00  AM,28.245,,,,,
1690,07/27/19 05:15:00  AM,28.245,,,,,
1691,07/27/19 05:30:00  AM,28.221,,,,,
1692,07/27/19 05:45:00  AM,28.221,,,,,
1693,07/27/19 06:00:00  AM,28.221,,,,,
1694,07/27/19 06:15:00  AM,28.221,,,,,
1695,07/27/19 06:30:00  AM,28.221,,,,,
1696,07/27/19 06:45:00  AM,28.171,,,,,
1697,07/27/19 07:00:00  AM,28.147,,,,,
1698,07/27/19 07:15:00  AM,28.147,,,,,
1699,07/27/19 07:30:00  AM,29.115,,,,,
1700,07/27/19 07:45:00  AM,28.891,,,,,
1701,07/27/19 08:00:00  AM,28.171,,,,,
1702,07/27/19 08:15:00  AM,28.171,,,,,
1703,07/27/19 08:30:00  AM,28.171,,,,,
1704,07/27/19 08:45:00  AM,28.196,,,,,
1705,07/27/19 09:00:00  AM,28.196,,,,,
1706,07/27/19 09:15:00  AM,28.221,,,,,
1707,07/27/19 09:30:00  AM,28.221,,,,,
1708,07/27/19 09:45:00  AM,28.221,,,,,
1709,07/27/19 10:00:00  AM,28.221,,,,,
1710,07/27/19 10:15:00  AM,28.171,,,,,
1711,07/27/19 10:30:00  AM,28.072,,,,,
1712,07/27/19 10:45:00  AM,28.023,,,,,
1713,07/27/19 11:00:00  AM,28.048,,,,,
1714,07/27/19 11:15:00  AM,28.072,,,,,
1715,07/27/19 11:30:00  AM,28.171,,,,,
1716,07/27/19 11:45:00  AM,28.270,,,,,
1717,07/27/19 12:00:00  PM,28.369,,,,,
1718,07/27/19 12:15:00  PM,28.493,,,,,
1719,07/27/19 12:30:00  PM,28.543,,,,,
1720,07/27/19 12:45:00  PM,28.617,,,,,
1721,07/27/19 01:00:00  PM,28.667,,,,,
1722,07/27/19 01:15:00  PM,28.692,,,,,
1723,07/27/19 01:30:00  PM,28.717,,,,,
1724,07/27/19 01:45:00  PM,28.766,,,,,
1725,07/27/19 02:00:00  PM,28.791,,,,,
1726,07/27/19 02:15:00  PM,28.841,,,,,
1727,07/27/19 02:30:00  PM,28.916,,,,,
1728,07/27/19 02:45:00  PM,28.941,,,,,
1729,07/27/19 03:00:00  PM,28.990,,,,,
1730,07/27/19 03:15:00  PM,29.090,,,,,
1731,07/27/19 03:30:00  PM,29.140,,,,,
1732,07/27/19 03:45:00  PM,29.215,,,,,
1733,07/27/19 04:00:00  PM,29.265,,,,,
1734,07/27/19 04:15:00  PM,28.766,,,,,
1735,07/27/19 04:30:00  PM,28.245,,,,,
1736,07/27/19 04:45:00  PM,28.270,,,,,
1737,07/27/19 05:00:00  PM,28.320,,,,,
1738,07/27/19 05:15:00  PM,28.369,,,,,
1739,07/27/19 05:30:00  PM,28.419,,,,,
1740,07/27/19 05:45:00  PM,28.468,,,,,
1741,07/27/19 06:00:00  PM,28.518,,,,,
1742,07/27/19 06:15:00  PM,28.518,,,,,
1743,07/27/19 06:30:00  PM,28.518,,,,,
1744,07/27/19 06:45:00  PM,28.543,,,,,
1745,07/27/19 07:00:00  PM,28.568,,,,,
1746,07/27/19 07:15:00  PM,28.543,,,,,
1747,07/27/19 07:30:00  PM,28.518,,,,,
1748,07/27/19 07:45:00  PM,28.468,,,,,
1749,07/27/19 08:00:00  PM,28.419,,,,,
1750,07/27/19 08:15:00  PM,28.419,,,,,
1751,07/27/19 08:30:00  PM,28.394,,,,,
1752,07/27/19 08:45:00  PM,28.369,,,,,
1753,07/27/19 09:00:00  PM,28.345,,,,,
