Feature ID	Taxon	Confidence
01a1466ad844b0d1ceddcad63732afd5	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Ruegeria	0.8803947016627379
8296d688e68a560f365a8fa6ecd13c6d	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_candidate	0.877528516285431
9f42ca609145e98b476e020a7f07501c	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.7168620082821575
b99fff06ef87b0bb2606cd8a0c8fbd71	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999995956305265
d3255c2187603ae0a039d0f6818f8a0b	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Paraspirulinaceae; g__Spirulina_P7; s__Spirulina_sp.	0.8665837746725136
db0afda4ef3027dd6b6557a225e81010	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Phormidesmiales; f__Nodosilineaceae; g__MBIC10086; s__uncultured_bacterium	0.9999461115873305
7bb8a203a45087f4c28ad5acbdb21ac9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae	0.9999971472258241
1b8de0faefa8f6891626d91028667b2a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999546039265345
48a6a0e363dfb3823afdb092a0bb834d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999996731906784
197b8b467e68c99fbd817e6b19336520	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Acanthopleuribacterales; f__Acanthopleuribacteraceae; g__Acanthopleuribacter	0.9999999971548693
aa22f34ec278c299c6f3fe86c7927af8	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Paraspirulinaceae; g__Spirulina_DRTO-55.2; s__uncultured_bacterium	0.9857027272284097
62a42b9060da2e9b281a191e7db519a1	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Phormidesmiales; f__Phormidesmiaceae; g__Acrophormium_PCC-7375; s__Leptolyngbya_sp.	0.8319100843606453
cc88960fdaa609f86cc9c17736ef13d7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacteriaceae; s__Aureicoccus_marinus	0.9999999398044981
e273656ee828ec879a2d5eabb585c994	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Aquimarina	0.9863139336278638
e7f7b000db451d58ff46d476d344880c	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	1.0000000000000044
9c9da2cf3d0757c65746fa32adc79c24	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b; s__uncultured_organism	0.9796412824134124
c5c5761e099bfd6d5d55d4346ae79b7b	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	1.0000000000000024
10ad71108c82d9f369e4567cb2738cec	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Coccidia; f__Eimeriorina; g__uncultured; s__Apicomplexa_sp.	0.9973266568838565
a8deff5eb3ca808b4f9b235c408aba15	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella; s__uncultured_bacterium	0.939768603064032
281389b7e64bbfed0a231ef25d782918	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Fulvivirga; s__uncultured_bacterium	0.977617286592079
90ffbb800442098ab12586472c25caf7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__UBA10353_marine_group; f__UBA10353_marine_group; g__UBA10353_marine_group; s__uncultured_bacterium	0.9740248302652512
8ec12c627a4138342bea47a4278457f0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Ostreobium_quekettii	0.9809034078242073
da85d6c8e923ec7d9f565966259129ca	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Geitlerinemaceae; g__Geitlerinema_PCC-7105	0.9999999905432366
9f8e1aee7fb390437a0ad46f20ae8193	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Endozoicomonadaceae; g__Endozoicomonas; s__uncultured_bacterium	0.9993131911845521
0429a8a999c3238e12bbfaa1714d385e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	0.96628975214863
08657ab3e76148ff257c67c3c0a175e1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__uncultured; s__uncultured_Fulvivirga	0.9958832200743901
f420b5340d48941cc0e22ffef62e3df1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae	0.9999999981170726
d86b4421c56b0b4af369039a372666fc	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999999987
10a5151a7518d179cab7adb05f5dc7cd	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Fragilariales; f__Fragilariales; g__Licmophora; s__Licmophora_grandis	0.999999424770204
a47cabd7230797caa3e8bbfc12c2578c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Muricauda	0.9998197257202285
7e85abe0cc8c267c4755ccee3cdaa560	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae; g__Thalassotalea; s__uncultured_bacterium	0.9672148694856888
5a7b179b1b45f0fe2282f260bf073f60	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	0.9999899480382277
79678655d0c5d4d8703a2e13c051a176	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Phormidesmiales; f__Nodosilineaceae; g__MBIC10086; s__Pseudanabaena_cf.	0.9999995818338925
c3c32c0479bf4d183832a2e3cf235481	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Shimia	0.9854076946075462
a84d3299125dcb23c2067f75619045e5	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium	0.7661142028944897
012da0c54e4c1d5b5856aaf11d644def	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Balneolales; f__Balneolaceae; g__Balneola; s__uncultured_Chitinophagaceae	0.9895086732800217
8f3c100fb9647b6e46499c75747763d1	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999921727422
8ad42158cf71e3580b910aa4d774037c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella; s__uncultured_bacterium	0.8506139413429853
2ce9a0a35a16d497aaa7976e8ef4ff6d	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Spirochaeta_2; s__uncultured_Spirochaeta	0.8560489324014439
914f5ef9ca54abf0d9ffc6ae17384fbe	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.999999178856048
6533212aa1d2040b630701c1a9588939	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Phormidesmiales; f__Nodosilineaceae; g__MBIC10086; s__Pseudanabaena_cf.	0.997137437824548
dd3feb8bca4f233f9df1a182c90ff495	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999999986
99d6cb7028ceca60654618c92ca4d8bb	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b; s__uncultured_organism	0.983240483849084
9e4063372686a480935dbbbe0296ceee	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Ostreobium_quekettii	0.9958553144673348
9b00f8cbaa694cbc650232fbfa435b04	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Muricauda; s__Bacteroidetes_bacterium	0.8456058406353265
b502f7a0bda277edbee0275f1a2b572a	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__Desulfocella; s__uncultured_bacterium	0.9999887393469534
b04d69c6c82795d8456ce5574bc70a8f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Lithothamnion_sp.	0.9999766530818526
09b507eec8191fe280f5ee5824406197	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9999904149101732
e2f8379159e438ec2d10bb7ecd06882b	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Limnotrichales; f__Limnotrichaceae; g__Limnothrix; s__uncultured_bacterium	0.9999985578348313
0b1072ff77141a80d6ebe5d9751d141d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Lithothamnion_sp.	0.8172739132086146
3bd674087fe509cd91c5d7ab8d87f251	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Limibaculum	0.9155565626802111
fd8fb784b084468f30cddd2b7b94db8c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Muricauda	0.9999998983344118
09f7734468cb4192425e5d2808d54473	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Cognatishimia; s__uncultured_bacterium	0.9195566717658019
afb9cf7641803c1cdb25c6250ecfb2af	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Phormidesmiales; f__Nodosilineaceae; g__MBIC10086; s__uncultured_bacterium	0.96641444996375
afd1fc8a09548b1b16d27b2f9e7bc97c	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.999999750512629
8be793a14b1f2dab7eada1e5f6b54e7b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9998391849613578
5f3d9701d9a8ca09b321e7a7eb298eb3	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Ostreobium_sp.	0.9999997190046455
aac6ca9676ad93b4542633b3e89c9182	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Fulvivirga	0.9995601797929228
f6bd8d4f030d9ab8eb769306d9256589	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Ekhidna; s__uncultured_Flammeovirgaceae	0.9999991559742378
ee7ce269abcde443020175b2d3085328	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	1.000000000000004
a344a5978fa4dd4808f997acb2acde7e	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Coccidia; f__Eimeriorina; g__uncultured; s__Apicomplexa_sp.	0.9949520484875197
d1d9abf015509f67574e268e59dd5cc6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Cyclobacteriaceae; s__Aureibacter_tunicatorum	0.9993106182586
5249a8f58692a99d995566664c8d4fe2	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999997039784341
288271f9e9edf64264cfc9449a074af9	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Phormidesmiales; f__Nodosilineaceae; g__Halomicronema_TFEP1; s__uncultured_Oscillatoriales	0.7011322939775991
d592d1cb91249308519e0ce6345060c0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__Microscilla; s__uncultured_Microscilla	0.728229518505397
020c65ced2ed62437828e13855ca5229	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999997044432285
2367930ceb15d2ef5199af48fb557a6f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__uncultured	0.8576462765098556
914296c1ee5a7fb2b7f387a106ecace0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Polysiphonia_sertularioides	0.9621623643662071
130a3ff7284d19a00981c7ff96b347d4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Reichenbachiella; s__uncultured_bacterium	0.999406114539118
98ffca66644d8d2ba6d463090e6d3a23	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Muricauda	0.9999863360048736
c761df90d7ec7580124ab41dd31b4772	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999999745
7d9c7015dc982e5558b1e3416d1ff311	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Thalassobaculales; f__uncultured; g__uncultured; s__mucus_bacterium	0.8555041462935364
86ae6ec32d3ba2b072a7c1803cfa40d9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Nitrincolaceae; g__Neptuniibacter	0.9999841935222766
c8cf2091c53f98806774ec2eb1dc0b37	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__Algicola	0.9961543750130989
e71797c04f4ccc936a3cb35a740f61c0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.999999576110765
a724a09505757fc082e7f57e02503eac	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.999999698425657
8c6a632a8d62194b3929c45afa02daec	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Muricauda; s__uncultured_bacterium	0.9951025002588816
7eb5b2eb4487e06df5bbe427ea85335b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__uncultured; s__uncultured_bacterium	0.9776593167542055
43807004fb6b19438fc9c2ae2f679f24	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Phormidesmiales; f__Phormidesmiaceae; g__Acrophormium_PCC-7375; s__Leptolyngbya_sp.	0.9877068511205025
e0e4240cc116be71b77bf7e6a9f3af8b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Amoebophilaceae; g__Candidatus_Amoebophilus; s__uncultured_bacterium	0.9263989364992721
545381ee1b93eb9dc1cf9313f8e452f7	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Phormidesmiales; f__Phormidesmiaceae; g__uncultured; s__uncultured_Leptolyngbya	0.736083903620699
d9d33231d5abc51ad80090393e141d72	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__Vicingus; s__uncultured_bacterium	0.9961275870389816
2aee72b65fea8d10cae27fa8c0305862	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Ekhidna; s__uncultured_Flexibacter	0.7655024313975268
5851950c3888417b388fd384af3fc48f	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales	0.9858875500040647
21c3014f5e62ff39464047824c602953	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Aestuariibacter; s__uncultured_bacterium	0.8402330484633386
cd2f76f0ab4fd26ae84f923fb562cce6	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Limibaculum	0.7319983563718726
dfa8630de8959d6454b83e7cd3b89e94	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella; s__uncultured_Bacteroidetes	0.708366142272576
58f24abc3f0744332de0d5265361c268	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9950894926406655
0de32a8b675ed0556e99690d75416f46	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Aquibacter; s__uncultured_bacterium	0.9703429065238922
fb934dccc706639c18b7c48088870500	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Dstr-E11; f__Dstr-E11; g__Dstr-E11; s__uncultured_Alphaproteobacteria	0.8611923556966533
f70866d8e370d02b60a32006539657ea	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Muricauda	0.9999920047953265
11239075e000aec6975a293d62dd8061	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kiloniellales; f__Kiloniellaceae; g__Tistlia; s__uncultured_Rhodospirillaceae	0.8281646139851995
5c258aa165e4df241fb8cf970d3d7ff4	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999999969
4c358eb3bd2b77fe2905eb95afc96a14	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Phormidesmiales; f__Phormidesmiaceae; g__Acrophormium_PCC-7375; s__Leptolyngbya_sp.	0.9637613786172453
17a9757b313b89ceaff9735fdabb669e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999990116805095
ea5c3b42e9e4886bd084d1d229e9d836	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999670475702588
d5c3c4a2aa6c9fd5931d3f01a7a54286	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Pir4_lineage	0.996148190796706
69f6e1e88c5ab97c1dacc650b4252ccf	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Coccidia; f__Eimeriorina; g__uncultured; s__Apicomplexa_sp.	0.9831163088862435
255b0f60221749ec5d8e6c764f01ddb9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Lewinella	0.8647395466054051
33b3f7e00059453193d180a592bd1040	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales	0.8251143644066998
519b4200846534a6e9abc5947117b7f1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__uncultured; s__uncultured_organism	0.9999263545933409
384642b21f21cd7f35398cacb80c3156	Unassigned	0.5255394628894218
ecf2b5aeee9fa83bc95835d664224da9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__uncultured	0.9996643478124388
ba30319558ef4d4e6613f3b9502f3387	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__Oceanicaulis	0.9999999347935299
5383fa5db8ad24923a19b9d7095b97ae	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae; g__Thalassotalea; s__uncultured_bacterium	0.9113006106869653
3a8c29e04126f3857add5ae25ac34698	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9998495378205973
b30942209a6c885a322c60b7c077fbbc	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae	0.9999999520475691
c0eb0373ba8ee5e100f07015167cc7aa	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Ekhidna	0.999999843818515
98b8e3666801537b5e92734cd82eccbd	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kiloniellales; f__Kiloniellaceae; g__Kiloniella; s__Kiloniellaceae_bacterium	0.9999999920200366
e026688d620f766b1aa0b3f14a6e50f2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9913981671987606
25bfbabb99b74efd23e11e8218a58004	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae	0.999999996433175
b2d8e20fa617997722e9e5eb0d5522f0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Phormidesmiales; f__Phormidesmiaceae; g__Acrophormium_PCC-7375; s__Leptolyngbya_sp.	0.9218012971657186
502a05faa5819d01b962d1b600f4e002	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.999762998333219
96e3f99abe5386126ea77e08fbc64be3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Portibacter; s__uncultured_bacterium	0.8506417459964989
66e4cd4e9f92f88b55017bcc5a571164	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kiloniellales; f__Kiloniellaceae; g__Pelagibius	0.9999997867941397
1587352f57f884b6c263812ca44131dc	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Amoebophilaceae; g__Candidatus_Amoebophilus; s__uncultured_bacterium	0.870314176473058
2aca0b86e592db31f707d6a3526123cc	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Tetraselmis_sp.	0.7754193135386975
1a8f5e85073d700b46481cf9490ee103	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Coleofasciculaceae; g__Moorea; s__Moorea_producens	0.9142887546150489
8c66c9de1b8bea94ae00d83e9f486315	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999996135866289
59ea9a721fe243781c9fd42fe894316d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Dokdonia	0.9999997242239687
0dfe7842470a863592478890530995ac	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_bacterium	0.9025601215955782
dcb71cc699d841c3ef3a379f802904e6	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.999999999999995
558b7d73040b2371d4190101ac4a0f88	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Halarcobacter	0.9411022040398582
78778e04d0ab61cd67654f3233571df8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__uncultured	0.9400010120585051
c1ce350af3b6b90e2ef972628339ed2a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Muricauda	0.9976376318141145
ea7aac531d0027723f46b2f54b8cd910	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Saccharospirillaceae; g__Thalassolituus; s__uncultured_bacterium	0.9037402676525693
c959591f3b6f456d32d46405c10f2119	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__Phycisphaera	0.9999999996933401
2f5f939a9cb1a84c481d0d730257edfc	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	1.0000000000000007
525d3317d5ce679af42b3f9fcbd7ec9e	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999999927
fffd417ecd79b6bd402c14af4b1c8214	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Thalassobaculales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.7544819138279099
774ae2a7a06ecbe9dc40652fa5ab5552	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Phormidesmiales; f__Phormidesmiaceae; g__Phormidium_MBIC10003; s__Phormidium_sp.	0.8712475937395644
