"","Metabolite","estimate","estimate1","estimate2","statistic","p.value","parameter","conf.low","conf.high","method","alternative","p.adj","Enrichment.dir","Feature.status"
"31","Feature 42",3.38814919932744,15.4622787436362,12.0741295443087,5.8428884120946,0.00109975430573315,6.01284049654957,1.96997857458291,4.80631982407197,"Welch Two Sample t-test","two.sided",0.00349477479377425,"Bleached","Unknown"
"32","Feature 43",2.1455406991256,17.9202734126402,15.7747327135146,3.78312602154843,0.00541125112446848,7.96200298755459,0.836639379692816,3.45444201855838,"Welch Two Sample t-test","two.sided",0.00935346841937642,"Bleached","Unknown"
"33","Feature 45",1.3223117234549,18.131119977471,16.8088082540161,2.8754177530804,0.0214075216873361,7.7317778126136,0.255417191006487,2.38920625590332,"Welch Two Sample t-test","two.sided",0.0263903069076643,"Bleached","Unknown"
"34","Feature 47",1.28735490359038,14.5828684888196,13.2955135852292,2.76838470276526,0.036166559669392,5.42011434145689,0.119320090958407,2.45538971622235,"Welch Two Sample t-test","two.sided",0.0392158066044942,"Bleached","Unknown"
"35","Feature 50",1.50509952530048,15.801580920287,14.2964813949865,3.35021472756643,0.0212740541698568,4.8523900609193,0.339606829943931,2.67059222065703,"Welch Two Sample t-test","two.sided",0.0263903069076643,"Bleached","Unknown"
"36","Feature 53",3.7313459634179,14.645319863863,10.9139739004451,5.15845366645892,0.0020495869179423,6.04667354367435,1.9646889405938,5.49800298624201,"Welch Two Sample t-test","two.sided",0.00513225843005947,"Bleached","Unknown"
"37","Feature 54",1.57849301882752,16.7886387482078,15.2101457293803,3.86345411171891,0.0111369236181282,5.16144909293424,0.538033996850396,2.61895204080464,"Welch Two Sample t-test","two.sided",0.0158514243244301,"Bleached","Unknown"
"38","Feature 57",3.56578607828758,17.6603712694776,14.09458519119,5.19936927285066,0.00459705411006027,4.53372776317806,1.74689706655738,5.38467509001778,"Welch Two Sample t-test","two.sided",0.00848582135061863,"Bleached","Unknown"
"39","Feature 58",3.53093430791478,18.7560334603027,15.2250991523879,4.70704057028986,0.00604540059880042,4.74927338623606,1.57161577760377,5.49025283822579,"Welch Two Sample t-test","two.sided",0.00993669293825817,"Bleached","Unknown"
"40","Feature 6",4.28497800697986,15.8863085142439,11.601330507264,3.76647772150957,0.0155738537165055,4.5457988728167,1.27041334165942,7.2995426723003,"Welch Two Sample t-test","two.sided",0.0208136549669186,"Bleached","Unknown"
"41","Feature 61",3.62581859401334,18.2289529423583,14.603134348345,5.70100691611897,0.00314266955630688,4.54802899489329,1.94084118822799,5.31079599979869,"Welch Two Sample t-test","two.sided",0.00660356491859715,"Bleached","Unknown"
"42","Feature 62",3.4930414240821,15.0107699714879,11.5177285474058,5.69017109263108,0.00189459116031866,5.33020908318249,1.94398617196252,5.04209667620168,"Welch Two Sample t-test","two.sided",0.00492593701682852,"Bleached","Unknown"
"43","Feature 63",1.11164202445446,13.623858668929,12.5122166444746,2.77482240067273,0.0361992060964562,5.37521578058456,0.103073027757874,2.12021102115105,"Welch Two Sample t-test","two.sided",0.0392158066044942,"Bleached","Unknown"
"44","Feature 65",2.46228405066838,13.1705751852455,10.7082911345771,4.11061186231381,0.0040816086656105,7.33465245094195,1.05885446638428,3.86571363495248,"Welch Two Sample t-test","two.sided",0.00778226718909734,"Bleached","Unknown"
"45","Feature 66",2.56234624496066,13.1039947588552,10.5416485138945,3.90301365567631,0.00462862982761016,7.9078835904059,1.04536892299923,4.0793235669221,"Welch Two Sample t-test","two.sided",0.00848582135061863,"Bleached","Unknown"
"46","Feature 67",2.95679064143422,15.7049175314631,12.7481268900288,5.70414470593992,0.000552553468520664,7.57110212576216,1.74956437476282,4.16401690810562,"Welch Two Sample t-test","two.sided",0.00243758051352804,"Bleached","Unknown"
"47","Feature 69",1.47180781719658,15.0998272538182,13.6280194366216,4.35903204425328,0.00270776370375351,7.62528195956552,0.686485157318282,2.25713047707488,"Welch Two Sample t-test","two.sided",0.00598420207290688,"Bleached","Unknown"
"48","Feature 7",3.7277192800756,15.3475425294599,11.6198232493843,3.2542725011741,0.0212563420215606,5.21436850152363,0.819197683727911,6.63624087642329,"Welch Two Sample t-test","two.sided",0.0263903069076643,"Bleached","Unknown"
"49","Feature 71",3.22965570684342,13.6993285981877,10.4696728913443,4.81628752030273,0.00517863975613899,4.86314500094411,1.49120885702997,4.96810255665687,"Welch Two Sample t-test","two.sided",0.00925681856409845,"Bleached","Unknown"
"50","Feature 73",1.65722463442936,13.0877591186416,11.4305344842122,3.38892167609156,0.0096776676658294,7.90887336573872,0.527294456972171,2.78715481188655,"Welch Two Sample t-test","two.sided",0.0144156924605584,"Bleached","Unknown"
"51","Feature 78",1.76161994041912,13.7872248348939,12.0256048944748,3.18578419938357,0.0132578827675448,7.82665540397222,0.481552984356251,3.04168689648199,"Welch Two Sample t-test","two.sided",0.0182295888053741,"Bleached","Unknown"
"52","Feature 8",3.00090727198462,18.0241360423653,15.0232287703807,5.01171371709594,0.00578690106525915,4.39407784673085,1.39561313171541,4.60620141225383,"Welch Two Sample t-test","two.sided",0.00973561002743597,"Bleached","Unknown"
"53","Feature 81",1.68926832172738,12.736436406364,11.0471680846366,3.43256288942923,0.00984494350589383,7.49917162189343,0.541084992993538,2.83745165046122,"Welch Two Sample t-test","two.sided",0.0145136796014724,"Bleached","Unknown"
"54","Feature 82",1.03820873593822,11.7268106119656,10.6886018760274,2.75665405735254,0.0263898513567461,7.49889866274051,0.159517137791557,1.91690033408488,"Welch Two Sample t-test","two.sided",0.0306808840976804,"Bleached","Unknown"
"55","Feature 84",2.91226077337198,15.637702208781,12.725441435409,3.98086236839327,0.00949030756265264,5.26269017238899,1.05959817335797,4.76492337338598,"Welch Two Sample t-test","two.sided",0.0142854103311508,"Bleached","Unknown"
"56","Feature 87",1.76554753875542,14.4632721350306,12.6977245962752,4.7043897605524,0.00225430066706074,6.93336890285985,0.876377248725668,2.65471782878517,"Welch Two Sample t-test","two.sided",0.00528467205556863,"Bleached","Unknown"
"57","Feature 89",3.26904611543712,17.1133933534359,13.8443472379988,4.65514790260768,0.00460687502554214,5.38342585376624,1.50186654650773,5.03622568436651,"Welch Two Sample t-test","two.sided",0.00848582135061863,"Bleached","Unknown"
"58","Feature 9",2.4256878046832,14.5152240213033,12.0895362166201,7.06797981041162,0.00153644099997218,4.34783321168629,1.50215238894206,3.34922322042434,"Welch Two Sample t-test","two.sided",0.00423097321354174,"Bleached","Unknown"
"59","Glutamine",2.02174136090478,16.871994413851,14.8502530529462,3.01176406689121,0.0361634377330988,4.28327402186568,0.205584757762492,3.83789796404707,"Welch Two Sample t-test","two.sided",0.0392158066044942,"Bleached","Identified"
"60","Glycine",1.63793406620366,14.375069684447,12.7371356182434,3.17799189874202,0.0301418026505085,4.32235016939149,0.248077785092777,3.02779034731454,"Welch Two Sample t-test","two.sided",0.033674045148615,"Bleached","Identified"
"61","Histidine",2.19394425173928,14.1736020652684,11.9796578135291,3.06507717247204,0.0164968544435246,7.58186832680512,0.527355140238885,3.86053336323967,"Welch Two Sample t-test","two.sided",0.0216426622515965,"Bleached","Identified"
"62","Homoarginine",1.78550899114868,15.6615457799609,13.8760367888122,4.74778509216995,0.00153830288596912,7.82853088404977,0.914967958034869,2.65605002426249,"Welch Two Sample t-test","two.sided",0.00423097321354174,"Bleached","Identified"
"63","Homocitrulline",1.1134004516048,11.8269001107062,10.7134996591014,4.19250876258044,0.00310782766939491,7.9060339764997,0.499727929136471,1.72707297407313,"Welch Two Sample t-test","two.sided",0.00660356491859715,"Bleached","Identified"
"64","Itaconic acid",1.09934421358478,18.604116536397,17.5047723228122,3.7886275890181,0.0074812338873301,6.65831484650596,0.405999546918472,1.79268888025109,"Welch Two Sample t-test","two.sided",0.0117562246800902,"Bleached","Identified"
"65","Lysine",1.9337592068298,17.2029107192572,15.2691515124274,3.30354631176689,0.0147325357051916,6.43936753134605,0.524797952326697,3.3427204613329,"Welch Two Sample t-test","two.sided",0.0199952295193641,"Bleached","Identified"
"66","NADPH ",0.0451411299183633,10.0120626108782,9.96692148095985,5.03118513660463,0.00672999703120451,4.1305792639733,0.02053765130926,0.0697446085274665,"Welch Two Sample t-test","two.sided",0.010725088046258,"Bleached","Identified"
"67","NG-dimethyl-L-arginine",2.14480282152578,17.9202734126402,15.7754705911144,3.78072245185838,0.00542893621544226,7.96268231500528,0.835539357733163,3.4540662853184,"Welch Two Sample t-test","two.sided",0.00935346841937642,"Bleached","Identified"
"68","O-Butanoylcarnitine",1.14169919304566,15.8940232026394,14.7523240095937,2.52712133343463,0.0412742282074587,6.61727817996065,0.0607589707004077,2.22263941539091,"Welch Two Sample t-test","two.sided",0.0438678388122911,"Bleached","Identified"
"69","O-Phosphorylethanolamine",2.30221087420574,13.482482020701,11.1802711464953,2.98175935347802,0.0195112077830758,7.29288602919301,0.491247917632633,4.11317383077885,"Welch Two Sample t-test","two.sided",0.0249116313658914,"Bleached","Identified"
"70","Ornithine",3.08831218824206,15.1220533745206,12.0337411862786,5.6752770108349,0.000488920884707433,7.90189343922024,1.83073821197129,4.34588616451284,"Welch Two Sample t-test","two.sided",0.00225534472623106,"Bleached","Identified"
"71","Pyrroline-5-carboxylic acid",0.68190621244824,13.0695877748436,12.3876815623953,2.64943875496568,0.0295107904493428,7.92839615805615,0.0874580690095612,1.27635435588692,"Welch Two Sample t-test","two.sided",0.0332286853091025,"Bleached","Identified"
"72","Stearic acid",0.56864990008636,19.3037085570551,18.7350586569687,2.40617085751811,0.0460304261650274,7.21094241907106,0.0131156281849768,1.12418417198774,"Welch Two Sample t-test","two.sided",0.0480463572379483,"Bleached","Identified"
"73","Uric acid",0.898414922038681,12.6521701967282,11.7537552746895,3.29230382970343,0.0111957612361359,7.89125234371932,0.267632121734715,1.52919772234265,"Welch Two Sample t-test","two.sided",0.0158514243244301,"Bleached","Identified"
"74","Valine",1.41412794282514,16.941480744273,15.5273528014478,2.85687143604155,0.0242814879489269,7.0446184639596,0.245159474900028,2.58309641075025,"Welch Two Sample t-test","two.sided",0.0286963039396409,"Bleached","Identified"
"75","Feature 100",-3.66577479373889,10.3218943836938,13.9876691774327,-8.52217351861454,5.91160458381735e-05,7.03310423636439,-4.68193761157169,-2.64961197590608,"Welch Two Sample t-test","two.sided",0.000727182783344929,"Control","Unknown"
"76","Feature 101",-3.45054569596533,9.96578428466209,13.4163299806274,-20.2079550697413,3.54001263217461e-05,4,-3.92462883177799,-2.97646256015267,"Welch Two Sample t-test","two.sided",0.000727182783344929,"Control","Unknown"
"77","Feature 102",-3.72058165068835,9.96578428466209,13.6863659353504,-14.384302806001,0.000135747188284485,4,-4.43872495258219,-3.00243834879451,"Welch Two Sample t-test","two.sided",0.00088235672384915,"Control","Unknown"
"78","Feature 103",-2.68278372615026,10.0382199610527,12.7210036872029,-12.7746722916145,0.000168787649134963,4.16855149315136,-3.25667819187731,-2.10888926042322,"Welch Two Sample t-test","two.sided",0.00100569307609582,"Control","Unknown"
"79","Feature 104",-2.35688630314059,9.96578428466209,12.3226705878027,-18.1541466287134,5.41394190129482e-05,4,-2.71734199261445,-1.99643061366673,"Welch Two Sample t-test","two.sided",0.000727182783344929,"Control","Unknown"
"80","Feature 105",-1.70523608323829,9.96578428466209,11.6710203679004,-11.0736085198202,0.000378220380655653,4,-2.13278364987291,-1.27768851660366,"Welch Two Sample t-test","two.sided",0.00186501773909512,"Control","Unknown"
"81","Feature 106",-2.2347722491272,10.1392895969883,12.3740618461155,-7.95110259354942,0.000562518580044933,4.88914550098346,-2.96222655220234,-1.50731794605207,"Welch Two Sample t-test","two.sided",0.00243758051352804,"Control","Unknown"
"82","Feature 107",-2.79165449994969,9.98376246198575,12.7754169619354,-10.7065678557166,0.000410090678459341,4.03821362274235,-3.51289726151509,-2.07041173838428,"Welch Two Sample t-test","two.sided",0.00195476556732286,"Control","Unknown"
"83","Feature 108",-2.52637770802647,9.96578428466209,12.4921619926886,-14.5085158840309,0.000131228579185154,4,-3.00984197669446,-2.04291343935848,"Welch Two Sample t-test","two.sided",0.00088235672384915,"Control","Unknown"
"84","Feature 109",-1.49355842259709,9.96578428466209,11.4593427072592,-9.5423604634337,0.000673568846093466,4,-1.92812416632864,-1.05899267886554,"Welch Two Sample t-test","two.sided",0.00275200985689616,"Control","Unknown"
"85","Feature 110",-1.85625681900369,9.99413498066413,11.8503917996678,-11.4578178842761,0.000234639836478789,4.25247562857413,-2.29572388464276,-1.41678975336462,"Welch Two Sample t-test","two.sided",0.00129051910063334,"Control","Unknown"
"86","Feature 112",-4.44632611868863,10.0463146109654,14.492640729654,-17.912763071305,2.86254873266158e-05,4.38649462781505,-5.11219849951574,-3.78045373786152,"Welch Two Sample t-test","two.sided",0.000727182783344929,"Control","Unknown"
"87","Feature 113",-3.61472104741339,9.96578428466209,13.5805053320755,-12.0257153054765,0.000274124517360474,4,-4.44927219915868,-2.7801698956681,"Welch Two Sample t-test","two.sided",0.00145184466602029,"Control","Unknown"
"88","Feature 114",-4.87014956567524,10.2512103190841,15.1213598847594,-17.3067390697381,4.56322797046086e-05,4.20406015995915,-5.63671524390548,-4.10358388744501,"Welch Two Sample t-test","two.sided",0.000727182783344929,"Control","Unknown"
"89","Feature 115",-2.1700968131024,10.2733761412139,12.4434729543163,-7.76727025777423,0.00095408134918499,4.44212689695256,-2.91628712659798,-1.42390649960681,"Welch Two Sample t-test","two.sided",0.00317287518449892,"Control","Unknown"
"90","Feature 116",-1.69997127312322,11.9924626758076,13.6924339489308,-5.54355383110067,0.000776464326879355,7.22556368314722,-2.42053684377849,-0.979405702467958,"Welch Two Sample t-test","two.sided",0.00297292057571853,"Control","Unknown"
"91","Feature 117",-1.94108022969155,9.99597139429103,11.9370516239826,-7.64224574040644,0.00140423252043401,4.11459804680249,-2.63860020098696,-1.24356025839614,"Welch Two Sample t-test","two.sided",0.00420739081252743,"Control","Unknown"
"92","Feature 118",-3.69620524979267,9.96578428466209,13.6619895344548,-15.1525187429507,0.000110587432277975,4,-4.37347291384803,-3.01893758573731,"Welch Two Sample t-test","two.sided",0.00088235672384915,"Control","Unknown"
"93","Feature 125",-2.24146659519973,9.96578428466209,12.2072508798618,-7.51011838383939,0.00168228014151248,4,-3.07012316739149,-1.41281002300797,"Welch Two Sample t-test","two.sided",0.00453898226860914,"Control","Unknown"
"94","Feature 126",-4.68778111914717,9.96578428466209,14.6535654038093,-18.3742926161212,5.1615638539043e-05,4,-5.39612767781008,-3.97943456048426,"Welch Two Sample t-test","two.sided",0.000727182783344929,"Control","Unknown"
"95","Feature 127",-3.69704415642693,9.98728473442837,13.6843288908553,-13.8058882797459,0.000147153430489918,4.0519032927018,-4.43680039949489,-2.95728791335896,"Welch Two Sample t-test","two.sided",0.00091491045913297,"Control","Unknown"
"96","Feature 128",-4.31249408566942,11.3825808660857,15.6950749517551,-7.26742449129891,0.000826219962378566,4.91907994291537,-5.84545727711965,-2.7795308942192,"Welch Two Sample t-test","two.sided",0.00297292057571853,"Control","Unknown"
"97","Feature 130",-2.2227905167333,12.0349762046644,14.2577667213977,-2.83452525672635,0.0414136939836314,4.47363288472264,-4.31207170493053,-0.133509328536072,"Welch Two Sample t-test","two.sided",0.0438678388122911,"Control","Unknown"
"98","Feature 132",-2.11661322916144,11.1725484291256,13.289161658287,-3.91445942986657,0.00942428529132695,5.47001999762028,-3.47140319785558,-0.761823260467304,"Welch Two Sample t-test","two.sided",0.0142854103311508,"Control","Unknown"
"99","Feature 133",-3.56528349614403,10.051315327352,13.6165988234961,-10.1434377694985,0.000286457500402044,4.50154750857954,-4.49974612477985,-2.6308208675082,"Welch Two Sample t-test","two.sided",0.00146297937705329,"Control","Unknown"
"100","Feature 134",-5.2485550379256,11.3287988735811,16.5773539115067,-8.55153846470646,8.50635709966951e-05,6.57162223035478,-6.71925661484327,-3.77785346100793,"Welch Two Sample t-test","two.sided",0.000873203850640595,"Control","Unknown"
"101","Feature 137",-3.29516096187632,10.087708516248,13.3828694781243,-14.2562869029794,6.10223314695046e-05,4.53706364250869,-3.90802442547908,-2.68229749827356,"Welch Two Sample t-test","two.sided",0.000727182783344929,"Control","Unknown"
"102","Feature 138",-3.28533216375285,9.96578428466209,13.2511164484149,-24.4190372119791,1.66877244543432e-05,4,-3.65887450802373,-2.91178981948197,"Welch Two Sample t-test","two.sided",0.000727182783344929,"Control","Unknown"
"103","Feature 139",-3.99832145416577,9.99500500386963,13.9933264580354,-18.6765480817372,3.65752376923859e-05,4.15181701837456,-4.58423530052038,-3.41240760781115,"Welch Two Sample t-test","two.sided",0.000727182783344929,"Control","Unknown"
"104","Feature 140",-2.22014782517441,10.2302964044037,12.4504442295781,-8.25084586954307,3.85709548442085e-05,7.86557093747946,-2.84250105415914,-1.59779459618967,"Welch Two Sample t-test","two.sided",0.000727182783344929,"Control","Unknown"
"105","Feature 141",-2.74309001118248,10.461986211672,13.2050762228545,-7.32570633234233,9.55893640860908e-05,7.75850122890497,-3.6112675618731,-1.87491246049187,"Welch Two Sample t-test","two.sided",0.00088235672384915,"Control","Unknown"
"106","Feature 18",-3.21763397865234,18.5783918471753,21.7960258258277,-7.53927710661526,0.000852350435654466,4.6980910300312,-4.33626211718154,-2.09900584012314,"Welch Two Sample t-test","two.sided",0.00297292057571853,"Control","Unknown"
"107","Feature 19",-3.21763397865234,18.5783918471753,21.7960258258277,-7.53927710661526,0.000852350435654466,4.6980910300312,-4.33626211718154,-2.09900584012314,"Welch Two Sample t-test","two.sided",0.00297292057571853,"Control","Unknown"
"108","Feature 29",-2.82336378047732,17.5196022312722,20.3429660117495,-6.13096200461667,0.00247853482302385,4.46782784227939,-4.05083412540083,-1.59589343555381,"Welch Two Sample t-test","two.sided",0.00571662064020017,"Control","Unknown"
"109","Feature 34",-1.8979014048487,13.7663133852441,15.6642147900928,-5.62817045016418,0.000868931825871105,6.81698191113678,-2.69964761627769,-1.09615519341971,"Welch Two Sample t-test","two.sided",0.00297292057571853,"Control","Unknown"
"110","Feature 39",-2.96291254292178,17.1922572442769,20.1551697871987,-3.12486932582416,0.0322785776299643,4.27661583287004,-5.52964649627927,-0.39617858956429,"Welch Two Sample t-test","two.sided",0.0357816790781775,"Control","Unknown"
"111","Feature 5",-2.52665801323088,12.774587857103,15.3012458703339,-3.3658018603309,0.0239438795115391,4.44483463170876,-4.53115338754351,-0.522162638918252,"Welch Two Sample t-test","two.sided",0.0285331230845841,"Control","Unknown"
"112","Feature 51",-3.01935906643812,11.0532403348737,14.0725994013118,-6.78282944797244,0.00153853571401518,4.54208271765154,-4.19923175109914,-1.83948638177711,"Welch Two Sample t-test","two.sided",0.00423097321354174,"Control","Unknown"
"113","Feature 52",-2.80510648572584,14.5735668294041,17.37867331513,-4.79835696396441,0.00382266448773518,5.48745415102054,-4.26858465416503,-1.34162831728665,"Welch Two Sample t-test","two.sided",0.00738704083440716,"Control","Unknown"
"114","Feature 55",-1.87567042775506,11.4963844261747,13.3720548539298,-4.61022797206444,0.0033652794065034,6.19494975417914,-2.86365109466818,-0.887689760841935,"Welch Two Sample t-test","two.sided",0.00670696039168268,"Control","Unknown"
"115","Feature 56",-4.02938086332403,9.99361465308375,14.0229955164078,-26.4817835969581,6.61614837087796e-06,4.27656898531968,-4.44127603378981,-3.61748569285825,"Welch Two Sample t-test","two.sided",0.000727182783344929,"Control","Unknown"
"116","Feature 60",-3.77435607879234,10.9371978516113,14.7115539304036,-10.6434906593988,0.00013469941561091,4.94841786617912,-4.68879195878284,-2.85992019880183,"Welch Two Sample t-test","two.sided",0.00088235672384915,"Control","Unknown"
"117","Feature 68",-2.9404685612771,11.5733715467658,14.5138401080429,-4.58714822935879,0.00675005541372881,4.73633967736213,-4.61624723764373,-1.26468988491047,"Welch Two Sample t-test","two.sided",0.010725088046258,"Control","Unknown"
"118","Feature 70",-5.4660958675677,13.3665489678994,18.8326448354671,-5.25358740477482,0.00534378075261301,4.23830082483084,-8.29190649706758,-2.64028523806783,"Welch Two Sample t-test","two.sided",0.00935346841937642,"Control","Unknown"
"119","Feature 76",-2.36063883356164,15.8448979234608,18.2055367570224,-4.46832446891625,0.00674854779810684,4.95010256480456,-3.72281822706356,-0.998459440059722,"Welch Two Sample t-test","two.sided",0.010725088046258,"Control","Unknown"
"120","Feature 77",-3.2006310524364,11.7550638406485,14.9556948930849,-6.82777542630523,0.00087316548377747,5.20726338782723,-4.3913491091483,-2.0099129957245,"Welch Two Sample t-test","two.sided",0.00297292057571853,"Control","Unknown"
"121","Feature 79",-2.64961764125358,12.9054161510707,15.5550337923243,-4.08007050143246,0.00512813366273727,6.71096748055819,-4.19872540919953,-1.10050987330763,"Welch Two Sample t-test","two.sided",0.00925681856409845,"Control","Unknown"
"122","Feature 83",-5.42987886819075,10.984188860342,16.4140677285327,-7.72972719671446,0.000647437907733464,4.87682683264277,-7.2494322792694,-3.61032545711209,"Welch Two Sample t-test","two.sided",0.00272304767076133,"Control","Unknown"
