"","Metabolite","estimate","estimate1","estimate2","statistic","p.value","parameter","conf.low","conf.high","method","alternative","p.adj","Enrichment.dir","Feature.status"
"14","Feature 114",5.24599355457236,16.2866586361322,11.0406650815598,9.19377247830466,5.2711729714772e-05,6.61009916738062,3.88042939791074,6.61155771123399,"Welch Two Sample t-test","two.sided",0.00173948708058748,"Control","Unknown"
"15","Feature 115",2.64965403084726,13.1199543818425,10.4703003509952,8.33761376746389,0.000371436298141601,5.09199301363695,1.83715450314148,3.46215355855304,"Welch Two Sample t-test","two.sided",0.00490295913546914,"Control","Unknown"
"16","Feature 117",2.30733465252676,12.3690851388563,10.0617504863295,6.95189033771605,0.0020104470805401,4.12248185176934,1.39652938265466,3.21813992239887,"Welch Two Sample t-test","two.sided",0.00593859590848892,"Control","Unknown"
"17","Feature 118",3.78588175204736,13.9853720217137,10.1994902696663,6.80200442555864,0.00130442114610095,4.7263888537288,2.32986424086406,5.24189926323067,"Welch Two Sample t-test","two.sided",0.00593859590848892,"Control","Unknown"
"18","Feature 125",2.22468463099085,12.2113081171769,9.98662348618609,3.97597267656382,0.0163673945483633,4.01111230122179,0.672870135274397,3.7764991267073,"Welch Two Sample t-test","two.sided",0.0234615126391818,"Control","Unknown"
"19","Feature 126",4.48785646277707,14.5330413208977,10.0451848581207,7.41911475605855,0.00153689305540155,4.14020966979754,2.83056695408409,6.14514597147005,"Welch Two Sample t-test","two.sided",0.00593859590848892,"Control","Unknown"
"20","Feature 127",3.72895153798489,13.7172167228412,9.98826518485627,6.6934615206006,0.00256144548686638,4.01304824380126,2.18416537938761,5.27373769658217,"Welch Two Sample t-test","two.sided",0.00719384689928431,"Control","Unknown"
"21","Feature 128",4.36033237041152,16.1702170911736,11.8098847207621,6.35690039010765,0.000276684608794796,7.5689952553172,2.76277954771222,5.95788519311082,"Welch Two Sample t-test","two.sided",0.00456529604511414,"Control","Unknown"
"22","Feature 129",1.80564706576898,16.4168454229726,14.6111983572036,2.67636060426085,0.0312339779629796,7.11422340036104,0.215495403039651,3.39579872849831,"Welch Two Sample t-test","two.sided",0.0374807735555755,"Control","Unknown"
"23","Feature 130",1.61699500383702,14.9728171001089,13.3558220962719,2.49930014578407,0.0404490492557874,7.12740764777385,0.0926588863307717,3.14133112134327,"Welch Two Sample t-test","two.sided",0.0452480889979994,"Control","Unknown"
"24","Feature 132",1.68125193670726,13.9648714568011,12.2836195200939,3.31095754392643,0.0124084584543409,7.20090311045166,0.487290830345614,2.8752130430689,"Welch Two Sample t-test","two.sided",0.0190455408834069,"Control","Unknown"
"25","Feature 133",3.69535593538293,14.4484649459085,10.7531090105256,4.84538948397767,0.00129061095140566,7.97533639123692,1.93572540306593,5.45498646769992,"Welch Two Sample t-test","two.sided",0.00593859590848892,"Control","Unknown"
"26","Feature 134",4.78691506031696,17.1831976702982,12.3962826099812,4.15248181875321,0.00707461553769433,5.5590375620025,1.91101750028111,7.66281262035281,"Welch Two Sample t-test","two.sided",0.0133407035853664,"Control","Unknown"
"27","Feature 137",3.60003538125375,13.8358710322835,10.2358356510297,5.96412411540401,0.00168931487260536,5.17010820019389,2.06362378806617,5.13644697444132,"Welch Two Sample t-test","two.sided",0.00593859590848892,"Control","Unknown"
"28","Feature 138",3.55493966260347,13.618371222149,10.0634315595456,6.97530223271972,0.00168446607032349,4.30442788281972,2.17854086373137,4.93133846147557,"Welch Two Sample t-test","two.sided",0.00593859590848892,"Control","Unknown"
"29","Feature 139",4.22804323895775,14.4480426106663,10.2199993717086,6.22376673432991,0.00129425035778074,5.26903375977546,2.50822947119676,5.94785700671874,"Welch Two Sample t-test","two.sided",0.00593859590848892,"Control","Unknown"
"30","Feature 140",2.43881737389116,12.9036477703876,10.4648303964964,5.50199100202279,0.00104858654188696,6.70001898477362,1.38108318019328,3.49655156758904,"Welch Two Sample t-test","two.sided",0.00593859590848892,"Control","Unknown"
"31","Feature 141",2.73324039347192,13.677390656285,10.9441502628131,4.7198773067877,0.00157182367779793,7.86835344148219,1.3939541764484,4.07252661049544,"Welch Two Sample t-test","two.sided",0.00593859590848892,"Control","Unknown"
"32","Feature 18",2.45985053846984,21.7864741862181,19.3266236477482,4.72023169498014,0.00323732574747528,6.01390369217966,1.18540761620726,3.73429346073242,"Welch Two Sample t-test","two.sided",0.00840967453176349,"Control","Unknown"
"33","Feature 19",2.45985053846984,21.7864741862181,19.3266236477482,4.72023169498014,0.00323732574747528,6.01390369217966,1.18540761620726,3.73429346073242,"Welch Two Sample t-test","two.sided",0.00840967453176349,"Control","Unknown"
"34","Feature 21",0.84890068641664,15.3707872123455,14.5218865259288,3.61631490559509,0.0079305453818985,7.31674366848657,0.298658506460345,1.39914286637293,"Welch Two Sample t-test","two.sided",0.0144119034687422,"Control","Unknown"
"35","Feature 29",2.05621362807124,20.2822570663457,18.2260434382744,4.40829778031803,0.00653275438063052,5.13961048066586,0.866917608972739,3.24550964716974,"Welch Two Sample t-test","two.sided",0.0128705011678094,"Control","Unknown"
"36","Feature 34",1.39258455369196,15.7854609393653,14.3928763856733,2.73771330582412,0.0324043612055241,6.26196713190893,0.160434735980385,2.62473437140353,"Welch Two Sample t-test","two.sided",0.0381908542779391,"Control","Unknown"
"37","Feature 51",2.22493982611628,14.185813934297,11.9608741081807,4.39307157676257,0.00396771286150629,6.38557109300545,1.0035778895541,3.44630176267845,"Welch Two Sample t-test","two.sided",0.00951254322906263,"Control","Unknown"
"38","Feature 52",1.75753038905988,17.1161032148796,15.3585728258197,3.77466157898023,0.0112249912318083,5.40297521470018,0.586993039266435,2.92806773885333,"Welch Two Sample t-test","two.sided",0.0182925783036876,"Control","Unknown"
"39","Feature 55",1.88703420313628,13.8969073183285,12.0098731151922,2.69976387429115,0.0354965007725581,6.01548868336226,0.177801025612609,3.59626738065995,"Welch Two Sample t-test","two.sided",0.0411012114208568,"Control","Unknown"
"40","Feature 60",3.32004781093858,14.5979663082354,11.2779184972969,4.60849583302878,0.00195184691599434,7.64945995094748,1.64541359438531,4.99468202749185,"Welch Two Sample t-test","two.sided",0.00593859590848892,"Control","Unknown"
"41","Feature 68",1.93296951250968,14.2410325271082,12.3080630145985,2.71644800958903,0.0285388563242444,7.35592882747394,0.2667153992918,3.59922362572756,"Welch Two Sample t-test","two.sided",0.0348808243962987,"Control","Unknown"
"42","Feature 70",3.53518744531344,18.863319408301,15.3281319629876,4.73308899042559,0.00631209257159167,4.62862814841891,1.56792392438209,5.5024509662448,"Welch Two Sample t-test","two.sided",0.0127117995907686,"Control","Unknown"
"43","Feature 72",1.30342659064444,15.8908649754413,14.5874383847968,3.14392611433587,0.0177819537233263,6.54720009577554,0.309174241988982,2.2976789392999,"Welch Two Sample t-test","two.sided",0.0249704031008412,"Control","Unknown"
"44","Feature 74",1.33448232050164,14.9308225990727,13.596340278571,3.07647854606688,0.0161409187101573,7.61311110548166,0.325290659728378,2.3436739812749,"Welch Two Sample t-test","two.sided",0.023413200766382,"Control","Unknown"
"45","Feature 76",1.4437552755252,18.1331073665763,16.6893520910511,2.98541637261921,0.0184853585304372,7.60740950414876,0.318468187440011,2.56904236361039,"Welch Two Sample t-test","two.sided",0.0256849192212391,"Control","Unknown"
"46","Feature 77",2.35491355455332,14.8459945601747,12.4910810056213,5.00502251457453,0.00217646278236752,6.24214748112909,1.21435674780883,3.4954703612978,"Welch Two Sample t-test","two.sided",0.00624550189722853,"Control","Unknown"
"47","Feature 79",1.6727366719023,15.3467374487003,13.674000776798,3.59244900272423,0.010261844241394,6.40511049568023,0.550633533715813,2.79483981008879,"Welch Two Sample t-test","two.sided",0.0171463726565064,"Control","Unknown"
"48","Feature 83",4.02224953486142,16.4212477325186,12.3989981976572,4.08845939484538,0.0123860351276591,4.39182027643427,1.38424158070149,6.66025748902135,"Welch Two Sample t-test","two.sided",0.0190455408834069,"Control","Unknown"
"49","Feature 85",1.33063106934984,16.6211636727281,15.2905326033783,2.99628011402282,0.0186837254391521,7.43365759418933,0.292806751926929,2.36845538677275,"Welch Two Sample t-test","two.sided",0.0256901224788341,"Control","Unknown"
"50","Feature 86",2.13865161970026,13.9394497951747,11.8007981754744,4.75248090205849,0.00168906671308172,7.55029106511037,1.09007499402927,3.18722824537125,"Welch Two Sample t-test","two.sided",0.00593859590848892,"Control","Unknown"
"51","Feature 88",1.13486514637506,13.7854964362157,12.6506312898406,2.70739227094958,0.0270419468279394,7.9105521592171,0.166345176060704,2.10338511668941,"Welch Two Sample t-test","two.sided",0.0336748771819623,"Control","Unknown"
"52","Feature 90",3.84588561483143,14.1659678971318,10.3200822823004,5.88762422942304,0.000661004026284229,6.84091358599636,2.29396555497594,5.39780567468692,"Welch Two Sample t-test","two.sided",0.00593859590848892,"Control","Unknown"
"53","Feature 91",3.43866063679794,14.3782343945621,10.9395737577641,4.5059042412855,0.00202452133243941,7.94005563862978,1.67652863084126,5.20079264275463,"Welch Two Sample t-test","two.sided",0.00593859590848892,"Control","Unknown"
"54","Feature 92",2.3582797455121,13.4462178105129,11.0879380650008,4.29999406253959,0.00498977446478959,6.05356392675289,1.01917363644109,3.69738585458312,"Welch Two Sample t-test","two.sided",0.0106233907960036,"Control","Unknown"
"55","Feature 93",1.04626703877512,13.7115014809823,12.6652344422072,2.64367795119503,0.0319106610940075,7.32694121700846,0.118837821388277,1.97369625616196,"Welch Two Sample t-test","two.sided",0.0379478131928738,"Control","Unknown"
"56","Feature 94",1.82629756425976,12.3943354656511,10.5680379013913,3.51742230481013,0.0117888899767625,6.23536118154748,0.56735932042601,3.08523580809352,"Welch Two Sample t-test","two.sided",0.0188353760977718,"Control","Unknown"
"57","Feature 95",2.51977893626506,13.6639679852431,11.1441890489781,4.6470604662719,0.0036737120431371,5.89799957768837,1.18740618841961,3.85215168411052,"Welch Two Sample t-test","two.sided",0.00914962244705844,"Control","Unknown"
"58","Feature 96",2.75635355048473,13.5580432500002,10.8016896995155,4.94380054611694,0.00125941587956535,7.70881039817182,1.46216743704323,4.05053966392622,"Welch Two Sample t-test","two.sided",0.00593859590848892,"Control","Unknown"
"59","Hydroxyphenyl pyruvate",0.51840741346482,10.8762111096146,10.3578036961498,3.00376716279059,0.0267955373152556,5.467822916654,0.0859390255315561,0.950875801398083,"Welch Two Sample t-test","two.sided",0.0336748771819623,"Control","Identified"
"60","L-Octanoylcarnitine",0.818856864886062,12.6477360857247,11.8288792208386,3.8017151021027,0.00522467275796717,7.99934925112843,0.322156295663561,1.31555743410856,"Welch Two Sample t-test","two.sided",0.0109469333976455,"Control","Identified"
"61","L-Palmitoylcarnitine",1.3671804197905,14.2673180031284,12.9001375833379,3.41553730976758,0.0165297020866963,5.45023096306218,0.363269021172087,2.37109181840891,"Welch Two Sample t-test","two.sided",0.0234615126391818,"Control","Identified"
"62","Nicotinamide riboside",1.92890204927094,13.8969073183285,11.9680052690575,2.69766302591859,0.0361809559322401,5.91724365271087,0.173345283565994,3.68445881497589,"Welch Two Sample t-test","two.sided",0.0415294450700495,"Control","Identified"
"63","O-Decanoyl-L-carnitine",1.0257918160343,12.5670280926456,11.5412362766113,4.99022626158571,0.00111992694394226,7.86800840087222,0.550381447945997,1.5012021841226,"Welch Two Sample t-test","two.sided",0.00593859590848892,"Control","Identified"
"64","O-Propanoylcarnitine",0.953669605702981,18.4922345919953,17.5385649862923,4.37863969521394,0.00423632208726479,6.25483521638223,0.425950464131023,1.48138874727494,"Welch Two Sample t-test","two.sided",0.00951254322906263,"Control","Identified"
"65","2-Aminoethylphosphonate",-2.57494922698944,12.2229892483927,14.7979384753821,-3.85128031578062,0.00562732018912019,7.41435732293598,-4.13819080165925,-1.01170765231963,"Welch Two Sample t-test","two.sided",0.0116063478900604,"Partial Mortality","Identified"
"66","4-Guanidinobutanoic acid",-3.72064595091948,13.4077258350907,17.1283717860102,-4.35264528329904,0.0102148095703394,4.32195829570072,-6.02582920687624,-1.41546269496272,"Welch Two Sample t-test","two.sided",0.0171463726565064,"Partial Mortality","Identified"
"67","Acetyl proline",-1.28927852501398,10.3694674012218,11.6587459262357,-9.19993705920887,2.85189034209025e-05,7.2964961958601,-1.61794650135062,-0.960610548677339,"Welch Two Sample t-test","two.sided",0.00173948708058748,"Partial Mortality","Identified"
"68","Arginine",-2.45634052621244,18.2436951671984,20.7000356934108,-5.87021353654584,0.00166071444055594,5.30784067566061,-3.51348282325696,-1.39919822916792,"Welch Two Sample t-test","two.sided",0.00593859590848892,"Partial Mortality","Identified"
"69","Asparagine",-1.69715503544894,13.156507850094,14.8536628855429,-2.50039631133509,0.0380996875998069,7.6775519220739,-3.27388209934557,-0.120427971552312,"Welch Two Sample t-test","two.sided",0.0429842629331155,"Partial Mortality","Identified"
"70","Dihydroorotate",-0.373880636633841,10.8290754955033,11.2029561321371,-3.00719093040576,0.0252248186614405,5.72102799815345,-0.681734808669305,-0.0660264645983756,"Welch Two Sample t-test","two.sided",0.0323269520709724,"Partial Mortality","Identified"
"71","Dihydroxybenzeneacetic acid",-1.39698087498764,14.7090305867069,16.1060114616945,-2.70069199381044,0.0273595773262704,7.89872447308206,-2.59246983792291,-0.201491912052375,"Welch Two Sample t-test","two.sided",0.033752001935212,"Partial Mortality","Identified"
"72","Feature 10",-1.73922550632344,12.5983902810291,14.3376157873525,-2.82976807716669,0.0438680960361391,4.27411862670285,-3.40337039123425,-0.0750806214126357,"Welch Two Sample t-test","two.sided",0.048254905639753,"Partial Mortality","Unknown"
"73","Feature 11",-3.08982626677592,15.2013767357714,18.2912030025473,-5.76746167579864,0.00331290208827047,4.40770374212419,-4.52454198657276,-1.65511054697908,"Welch Two Sample t-test","two.sided",0.00840967453176349,"Partial Mortality","Unknown"
"74","Feature 12",-3.0816293658177,15.208858982363,18.2904883481807,-5.78058077237144,0.00327421787461766,4.41147523174188,-4.50886417430884,-1.65439455732656,"Welch Two Sample t-test","two.sided",0.00840967453176349,"Partial Mortality","Unknown"
"75","Feature 13",-1.3483111009638,13.3912586044761,14.7395697054399,-4.07891421050166,0.00674118730794497,5.90176001088991,-2.16042833629014,-0.536193865637455,"Welch Two Sample t-test","two.sided",0.0130412883051273,"Partial Mortality","Unknown"
"76","Feature 14",-2.81470388475754,16.727790095351,19.5424939801085,-5.47082487883551,0.00414334648382437,4.38542374327111,-4.19499129941125,-1.43441647010382,"Welch Two Sample t-test","two.sided",0.00951254322906263,"Partial Mortality","Unknown"
"77","Feature 15",-3.46358744688226,10.7419518315506,14.2055392784329,-7.29268145828012,9.19053833770816e-05,7.86781179386829,-4.56201266293752,-2.365162230827,"Welch Two Sample t-test","two.sided",0.00202191843429579,"Partial Mortality","Unknown"
"78","Feature 16",-2.93142012809734,16.5679001051043,19.4993202332016,-6.47951190704013,0.00193615196778657,4.49399657687614,-4.13489754510287,-1.72794271109181,"Welch Two Sample t-test","two.sided",0.00593859590848892,"Partial Mortality","Unknown"
"79","Feature 17",-3.9454372511971,14.3667365174287,18.3121737686258,-3.48127920416695,0.0244645898244607,4.08630318136236,-7.06602817797984,-0.824846324414359,"Welch Two Sample t-test","two.sided",0.0316600574198904,"Partial Mortality","Unknown"
"80","Feature 22",-1.32989023182292,13.0881092173638,14.4179994491867,-2.80739995411645,0.0231051757048659,7.94035210476051,-2.42369482102739,-0.23608564261845,"Welch Two Sample t-test","two.sided",0.0306695239217413,"Partial Mortality","Unknown"
"81","Feature 23",-0.916330268235759,14.585479304736,15.5018095729717,-4.72564017298476,0.0015414904884055,7.90348362869884,-1.36443070719122,-0.468229829280295,"Welch Two Sample t-test","two.sided",0.00593859590848892,"Partial Mortality","Unknown"
"82","Feature 26",-0.901819944328039,15.5803477119675,16.4821676562956,-3.96944561448671,0.0043382718591897,7.79925201086964,-1.42807848947267,-0.375561399183408,"Welch Two Sample t-test","two.sided",0.00954419809021734,"Partial Mortality","Unknown"
"83","Feature 27",-1.57410996475498,15.7196828791087,17.2937928438637,-4.18692139125424,0.00807940042944639,5.14511269270257,-2.53240173882934,-0.615818190680624,"Welch Two Sample t-test","two.sided",0.0144119034687422,"Partial Mortality","Unknown"
"84","Feature 32",-4.37529985435838,12.6526019200409,17.0279017743993,-3.52336383325775,0.0145857342719604,5.45661153522896,-7.48874407806408,-1.26185563065269,"Welch Two Sample t-test","two.sided",0.0216327744258289,"Partial Mortality","Unknown"
"85","Feature 35",-2.47171600049032,18.2264935383195,20.6982095388098,-5.83822341052695,0.00174253575340027,5.27300839611357,-3.543286329089,-1.40014567189164,"Welch Two Sample t-test","two.sided",0.00593859590848892,"Partial Mortality","Unknown"
"86","Feature 36",-1.37029958494576,13.8691213054299,15.2394208903757,-4.56660802216704,0.00193241542915064,7.8391945706576,-2.06473948722651,-0.675859682665015,"Welch Two Sample t-test","two.sided",0.00593859590848892,"Partial Mortality","Unknown"
"87","Feature 37",-2.24371259316878,12.4092920207509,14.6530046139197,-6.21214164650986,0.00103274495139832,5.61373586934726,-3.14244463407247,-1.34498055226509,"Welch Two Sample t-test","two.sided",0.00593859590848892,"Partial Mortality","Unknown"
"88","Feature 40",-1.60385190948456,14.2897707989018,15.8936227083864,-6.36941947802229,0.00171493520143838,4.74053238276698,-2.26193998436172,-0.945763834607406,"Welch Two Sample t-test","two.sided",0.00593859590848892,"Partial Mortality","Unknown"
"89","Feature 41",-1.4884927244404,16.4041925503166,17.892685274757,-3.34755331630145,0.0101198091782876,7.99845263711305,-2.51389415695599,-0.46309129192481,"Welch Two Sample t-test","two.sided",0.0171463726565064,"Partial Mortality","Unknown"
"90","Feature 42",-3.13580097863504,12.4075597484614,15.5433607270965,-6.54906540574006,0.000956539994814428,5.35151829318217,-4.34271375182069,-1.92888820544939,"Welch Two Sample t-test","two.sided",0.00593859590848892,"Partial Mortality","Unknown"
"91","Feature 43",-1.63921550803584,16.1904366142398,17.8296521222757,-4.71949187574637,0.00191001477255214,7.32456040714523,-2.45319740855574,-0.825233607515937,"Welch Two Sample t-test","two.sided",0.00593859590848892,"Partial Mortality","Unknown"
"92","Feature 53",-3.45425348440504,11.6377357099331,15.0919891943381,-4.10781371688082,0.0122488048739333,4.37924975055451,-5.71134346732675,-1.19716350148333,"Welch Two Sample t-test","two.sided",0.0190455408834069,"Partial Mortality","Unknown"
"93","Feature 57",-3.87988755415966,13.9037247605619,17.7836123147215,-3.56913066476825,0.0222359339897192,4.12296390719665,-6.86290129582744,-0.896873812491881,"Welch Two Sample t-test","two.sided",0.0302592091406488,"Partial Mortality","Unknown"
"94","Feature 58",-4.35753849520688,14.6590006303622,19.0165391255691,-3.0956914905609,0.0351742508848455,4.10102259521767,-8.22802487430403,-0.487052116109731,"Welch Two Sample t-test","two.sided",0.0410885054584036,"Partial Mortality","Unknown"
"95","Feature 59",-1.18731006323262,10.3636069524265,11.5509170156591,-3.33734504150673,0.0111657376391935,7.54931745432378,-2.01630897154686,-0.358311154918379,"Welch Two Sample t-test","two.sided",0.0182925783036876,"Partial Mortality","Unknown"
"96","Feature 61",-3.78679378762608,14.3894421289978,18.1762359166238,-3.40634817965697,0.0262531924868337,4.08388912514798,-6.84848792735919,-0.725099647892969,"Welch Two Sample t-test","two.sided",0.0333213596948274,"Partial Mortality","Unknown"
"97","Feature 62",-3.38660635966908,11.7046613077033,15.0912676673724,-4.93315564147722,0.00724398523329299,4.12726248388335,-5.26967701644071,-1.50353570289745,"Welch Two Sample t-test","two.sided",0.013467690856263,"Partial Mortality","Unknown"
"98","Feature 65",-2.32408499758704,10.7476106565021,13.0716956540891,-4.7516010548386,0.00681703706858929,4.46318865653831,-3.62827346268463,-1.01989653248945,"Welch Two Sample t-test","two.sided",0.0130412883051273,"Partial Mortality","Unknown"
"99","Feature 66",-2.3920954325758,10.7509496111937,13.1430450437695,-4.27709488263638,0.00967049198324181,4.56119363788927,-3.87238522157925,-0.911805643572363,"Welch Two Sample t-test","two.sided",0.0167961176551042,"Partial Mortality","Unknown"
"100","Feature 67",-2.14853265731898,12.6074110041125,14.7559436614315,-4.91219390292626,0.00138000824313321,7.56967563013622,-3.16721847474318,-1.12984683989478,"Welch Two Sample t-test","two.sided",0.00593859590848892,"Partial Mortality","Unknown"
"101","Feature 7",-2.61791768411852,12.1800207912636,14.7979384753821,-3.79458451431613,0.00635589979538429,7.23665224961859,-4.23854026529805,-0.997295102938994,"Welch Two Sample t-test","two.sided",0.0127117995907686,"Partial Mortality","Unknown"
"102","Feature 71",-1.80686031588306,10.3674331888312,12.1742935047142,-7.51744796147456,7.12208025403327e-05,7.93294690491571,-2.36193772710061,-1.25178290466552,"Welch Two Sample t-test","two.sided",0.00188022918706478,"Partial Mortality","Unknown"
"103","Feature 8",-2.57289510107848,15.3255470032519,17.8984421043303,-5.38562137210014,0.00386884985674992,4.58264865056864,-3.8353638829332,-1.31042631922376,"Welch Two Sample t-test","two.sided",0.00945718853872202,"Partial Mortality","Unknown"
"104","Feature 81",-1.26914505691342,10.7552480836974,12.0243931406108,-3.23174477307347,0.0148610816662258,6.84761898785162,-2.20196701164987,-0.336323102176968,"Welch Two Sample t-test","two.sided",0.0217962531104646,"Partial Mortality","Unknown"
"105","Feature 82",-1.33961118264346,10.4908581054696,11.8304692881131,-3.81727530852113,0.0118434561826899,5.1248893818364,-2.23514318463991,-0.444079180647008,"Welch Two Sample t-test","two.sided",0.0188353760977718,"Partial Mortality","Unknown"
"106","Feature 84",-3.01578241729444,12.8029159490398,15.8186983663342,-3.42452776059561,0.0230203877819921,4.39101817967183,-5.37731530432312,-0.654249530265759,"Welch Two Sample t-test","two.sided",0.0306695239217413,"Partial Mortality","Unknown"
"107","Feature 89",-3.30316519101176,13.8439354872119,17.1471006782237,-3.21500204951676,0.0304013002403184,4.18553107593318,-6.10656480275371,-0.499765579269816,"Welch Two Sample t-test","two.sided",0.036816253502037,"Partial Mortality","Unknown"
"108","Feature 9",-1.96060012375604,12.4355315211367,14.3961316448927,-6.14439813949147,0.00156256171110985,5.08498735293099,-2.77673418635787,-1.14446606115421,"Welch Two Sample t-test","two.sided",0.00593859590848892,"Partial Mortality","Unknown"
"109","Glycine",-1.27026439611184,12.9607642136846,14.2310286097964,-3.475798375599,0.00925321629342213,7.50320709068617,-2.12282820764046,-0.41770058458322,"Welch Two Sample t-test","two.sided",0.0162856606764229,"Partial Mortality","Identified"
"110","Histidine",-1.9338025830527,12.6451411020454,14.5789436850981,-3.40905942345811,0.0135338884915768,6.22658592183517,-3.30967076693876,-0.557934399166643,"Welch Two Sample t-test","two.sided",0.0205341756423924,"Partial Mortality","Identified"
"111","Homoarginine",-1.60385190948456,14.2897707989018,15.8936227083864,-6.36941947802229,0.00171493520143838,4.74053238276698,-2.26193998436172,-0.945763834607406,"Welch Two Sample t-test","two.sided",0.00593859590848892,"Partial Mortality","Identified"
"112","Homocitrulline",-0.828745436023359,10.5987303292813,11.4274757653047,-2.43511636910032,0.0449093611236254,7.03551500782797,-1.63267743978491,-0.0248134322618044,"Welch Two Sample t-test","two.sided",0.0489920303166823,"Partial Mortality","Identified"
"113","Lysine",-1.56259159426064,15.7341437836184,17.296735377879,-4.18504132458608,0.008013607748675,5.16890780946271,-2.51302646125028,-0.612156727271005,"Welch Two Sample t-test","two.sided",0.0144119034687422,"Partial Mortality","Identified"
"114","Methionine",-1.27531931773044,15.6470471446264,16.9223664623569,-2.88944515388599,0.0244423397047533,6.71118746373551,-2.32817184982275,-0.222466785638132,"Welch Two Sample t-test","two.sided",0.0316600574198904,"Partial Mortality","Identified"
"115","NADPH ",-0.0473761706860945,9.97090258227093,10.018278752957,-3.39065472958321,0.023234487819501,4.45975753209518,-0.084642786783448,-0.0101095545887409,"Welch Two Sample t-test","two.sided",0.0306695239217413,"Partial Mortality","Identified"
"116","NG-dimethyl-L-arginine",-1.63893480403126,16.1913130282906,17.8302478323218,-4.72378330055914,0.00190001436667503,7.32475045496412,-2.45203390273054,-0.825835705331979,"Welch Two Sample t-test","two.sided",0.00593859590848892,"Partial Mortality","Identified"
"117","O-Phosphorylethanolamine",-1.76719695717486,11.2764904172584,13.0436873744332,-3.16362039339621,0.0141242241026222,7.64482605298114,-3.06582156023555,-0.468572354114174,"Welch Two Sample t-test","two.sided",0.0211863361539333,"Partial Mortality","Identified"
"118","Ornithine",-2.71545441576796,12.3816611998445,15.0971156156124,-5.08784628244946,0.00290237887602688,5.49767324466204,-4.05088296943444,-1.38002586210148,"Welch Two Sample t-test","two.sided",0.00798154190907393,"Partial Mortality","Identified"
"119","Sucrose",-1.72932572034578,13.1518046592719,14.8811303796177,-2.41596293623326,0.04237035207547,7.93120012867852,-3.38243950525007,-0.0762119354414928,"Welch Two Sample t-test","two.sided",0.046999045999681,"Partial Mortality","Identified"
