"","Metabolite","estimate","estimate1","estimate2","statistic","p.value","parameter","conf.low","conf.high","method","alternative","p.adj","Enrichment.dir","Feature.status"
"120","Glutamine",-1.90269022022294,14.8502530529462,16.7529432731692,-9.46205519934575,1.84410284734439e-05,7.57502989186527,-2.37096364936407,-1.43441679108181,"Welch Two Sample t-test","two.sided",0.000222959375478225,"Partial Mortality","Identified"
"121","Glycine",-1.11245691589212,12.7371356182434,13.8495925341355,-5.62134326958957,0.00101320222439319,6.53360596984123,-1.58727076786216,-0.637643063922081,"Welch Two Sample t-test","two.sided",0.00271906606399705,"Partial Mortality","Identified"
"122","Histidine",-2.25084312591596,11.9796578135291,14.2305009394451,-3.588249072569,0.0120662960368782,5.84148203753152,-3.7958995821349,-0.705786669697024,"Welch Two Sample t-test","two.sided",0.0145414336854686,"Partial Mortality","Identified"
"123","Homoarginine",-2.44750851816892,13.8760367888122,16.3235453069812,-5.80917393938613,0.000412008804018596,7.94216748323534,-3.42030197126276,-1.47471506507508,"Welch Two Sample t-test","two.sided",0.0015700876045033,"Partial Mortality","Identified"
"124","Hydroxyproline",-0.751955289117801,11.0864519778286,11.8384072669464,-2.87421967138986,0.021223536780093,7.80899786189742,-1.35783184177794,-0.146078736457663,"Welch Two Sample t-test","two.sided",0.0230193745076393,"Partial Mortality","Identified"
"125","Inosine",-0.329219264988243,10.1036197572244,10.4328390222127,-2.88567470762993,0.0344333646155573,4.99085730211917,-0.622652051457535,-0.0357864785189514,"Welch Two Sample t-test","two.sided",0.0351819160202433,"Partial Mortality","Identified"
"126","Isoleucine",-0.783215679216239,14.561413179316,15.3446288585322,-3.85873593510515,0.0131880064493818,4.7374885641626,-1.31378899023847,-0.252642368194004,"Welch Two Sample t-test","two.sided",0.015117958612706,"Partial Mortality","Identified"
"127","Lysine",-2.16776119194554,15.2691515124274,17.4369127043729,-3.49375258953662,0.00958682688963951,7.22210277674439,-3.62583720940988,-0.709685174481195,"Welch Two Sample t-test","two.sided",0.0117542834038189,"Partial Mortality","Identified"
"128","Malate",-2.30735392668668,16.0669920260497,18.3743459527364,-3.12750477022433,0.0238412193922872,5.33657574094658,-4.16841381737414,-0.446294035999217,"Welch Two Sample t-test","two.sided",0.0252752777015977,"Partial Mortality","Identified"
"129","NADPH (SIM)",-0.0622202314269273,9.96692148095985,10.0291417123868,-6.04573134988615,0.00348869046717078,4.09886992504098,-0.09052450427678,-0.0339159585770747,"Welch Two Sample t-test","two.sided",0.00552702647046158,"Partial Mortality","Identified"
"130","NG-dimethyl-L-arginine",-2.3691780631117,15.7754705911144,18.1446486542261,-5.01733162932301,0.00144086447638347,7.15105554420717,-3.48098728507933,-1.25736884114407,"Welch Two Sample t-test","two.sided",0.00312556755646261,"Partial Mortality","Identified"
"131","O-Butanoylcarnitine",-1.00949481211426,14.7523240095937,15.761818821708,-2.62054646303265,0.0322980592296504,7.51757747389498,-1.90784189294721,-0.111147731281312,"Welch Two Sample t-test","two.sided",0.0334854878777993,"Partial Mortality","Identified"
"132","O-Phosphorylethanolamine",-2.4260064035237,11.1802711464953,13.606277550019,-3.78950045442637,0.00531563884459787,7.99997901855294,-3.90229158141226,-0.94972122563514,"Welch Two Sample t-test","two.sided",0.00757075835442727,"Partial Mortality","Identified"
"133","Ornithine",-3.35429837986302,12.0337411862786,15.3880395661416,-6.55855541293257,0.000234895496772025,7.49987159854454,-4.54750872034736,-2.16108803937868,"Welch Two Sample t-test","two.sided",0.00110400883482852,"Partial Mortality","Identified"
"134","Phosphocholine",-1.32884896284042,16.3519454707526,17.6807944335931,-2.89218076102288,0.0202730773303922,7.94717361609807,-2.38959883017981,-0.268099095501031,"Welch Two Sample t-test","two.sided",0.0223288419057548,"Partial Mortality","Identified"
"135","Pyrroline-5-carboxylic acid",-0.961950234702,12.3876815623953,13.3496317970973,-5.12746612506799,0.003025987318887,5.35282001989494,-1.43480441246079,-0.48909605694321,"Welch Two Sample t-test","two.sided",0.00515827200112452,"Partial Mortality","Identified"
"136","Raffinose",-0.979642939935159,11.841356170739,12.8209991106741,-2.78756439160203,0.0236470111056349,7.99998893188766,-1.79004976725216,-0.169236112618154,"Welch Two Sample t-test","two.sided",0.0252593073173828,"Partial Mortality","Identified"
"137","Sucrose",-1.72141491791604,13.4903967049756,15.2118116228917,-3.41691804525093,0.0124505616686907,6.52869134843863,-2.93035020331523,-0.512479632516844,"Welch Two Sample t-test","two.sided",0.0147243717430355,"Partial Mortality","Identified"
"138","Threonine",-1.37228048041976,15.1601940731039,16.5324745535237,-3.14687068552729,0.0141076953140825,7.80071256617923,-2.38236706327239,-0.362193897567132,"Welch Two Sample t-test","two.sided",0.0157871828514733,"Partial Mortality","Identified"
"139","UMP",-1.16128304647672,12.7412314468142,13.902514493291,-4.15343693719567,0.00765019104516688,5.35899118353591,-1.86576394711391,-0.456802145839529,"Welch Two Sample t-test","two.sided",0.00980615397607754,"Partial Mortality","Identified"
"140","Uric acid",-1.37128855127194,11.7537552746895,13.1250438259614,-3.18086625601586,0.018504829854151,6.13013195748286,-2.42076094870678,-0.321816153837101,"Welch Two Sample t-test","two.sided",0.0205447323577582,"Partial Mortality","Identified"
